,pval_outlier
SMAD2#chr18:47930139-47930157(+),0.8209
SMAD2#chr18:47930145-47930163(-),0.9926
SMAD2#chr18:47930329-47930347(-),0.0
SMAD2#chr18:47930387-47930405(-),0.9926
SMAD2#chr18:47930850-47930868(-),0.7476
SMAD2#chr18:47930896-47930914(-),1.0
SMAD3#chr15:67065846-67065864(-),0.9964
SMAD3#chr15:67065895-67065913(-),0.1366
SMAD3#chr15:67065899-67065917(-),0.661
SMAD3#chr15:67065923-67065941(-),0.7476
SMAD3#chr15:67065928-67065946(-),0.9926
SMAD3#chr15:67066195-67066213(+),0.0001
SMAD4#chr18:51030218-51030236(+),0.9854
SMAD4#chr18:51030257-51030275(-),0.9854
SMAD4#chr18:51030262-51030280(+),0.5649
SMAD4#chr18:51030267-51030285(+),0.2771
SMAD4#chr18:51030318-51030336(-),1.0
SMAD4#chr18:51030678-51030696(-),0.0021
SMAD5#chr5:136132866-136132884(+),0.0548
SMAD5#chr5:136132872-136132890(-),0.9993
SMAD5#chr5:136132916-136132934(+),0.5649
SMAD5#chr5:136132985-136133003(+),0.8209
SMAD5#chr5:136133253-136133271(+),0.4649
SMAD5#chr5:136133352-136133370(-),0.4649
SMAD6#chr15:66702324-66702342(+),0.0548
SMAD6#chr15:66702369-66702387(-),0.9926
SMAD6#chr15:66702372-66702390(-),0.4649
SMAD6#chr15:66702382-66702400(-),0.2771
SMAD6#chr15:66702386-66702404(+),0.9964
SMAD6#chr15:66702572-66702590(-),0.8792
SMAD7#chr18:48948885-48948903(-),0.9993
SMAD7#chr18:48949062-48949080(+),0.661
SMAD7#chr18:48949278-48949296(+),0.1995
SMAD7#chr18:48949286-48949304(-),0.9926
SMAD7#chr18:48949303-48949321(-),0.4649
SMAD7#chr18:48950637-48950655(+),0.4649
SMAD9#chr13:36919721-36919739(-),0.9731
SMAD9#chr13:36919797-36919815(-),0.1995
SMAD9#chr13:36919979-36919997(+),0.9731
SMAD9#chr13:36920171-36920189(-),1.0
SMAD9#chr13:36920219-36920237(+),0.9854
SMAD9#chr13:36920246-36920264(-),0.0009
SMARCA1#chrX:129523007-129523025(+),0.7476
SMARCA1#chrX:129523093-129523111(+),0.1995
SMARCA1#chrX:129523265-129523283(-),0.9926
SMARCA1#chrX:129523268-129523286(-),0.2771
SMARCA1#chrX:129523375-129523393(+),0.5649
SMARCA1#chrX:129523483-129523501(-),0.9227
SMARCA2#chr9:2015338-2015356(-),0.1366
SMARCA2#chr9:2015348-2015366(+),0.8209
SMARCA2#chr9:2015385-2015403(-),0.9731
SMARCA2#chr9:2015442-2015460(-),0.8792
SMARCA2#chr9:2015446-2015464(-),0.0
SMARCA2#chr9:2015547-2015565(+),0.9993
SMARCA4#chr19:10961045-10961063(+),1.0
SMARCA4#chr19:10961052-10961070(-),1.0
SMARCA4#chr19:10961138-10961156(+),1.0
SMARCA4#chr19:10961495-10961513(-),1.0
SMARCA4#chr19:10961500-10961518(+),1.0
SMARCA4#chr19:10961507-10961525(-),1.0
SMARCA5#chr4:143513688-143513706(+),0.9926
SMARCA5#chr4:143513692-143513710(-),0.0045
SMARCA5#chr4:143513705-143513723(+),0.9227
SMARCA5#chr4:143513723-143513741(+),1.0
SMARCA5#chr4:143513961-143513979(-),0.1366
SMARCA5#chr4:143514094-143514112(-),1.0
SMARCB1#chr22:23786987-23787005(+),0.9531
SMARCB1#chr22:23786990-23787008(+),0.9854
SMARCB1#chr22:23786994-23787012(-),0.1366
SMARCB1#chr22:23787031-23787049(+),0.5649
SMARCB1#chr22:23787045-23787063(-),0.9731
SMARCB1#chr22:23787375-23787393(+),0.9854
SMARCB1#chr22:23791770-23791788(-),0.9227
SMARCB1#chr22:23791773-23791791(-),0.2771
SMARCB1#chr22:23791794-23791812(+),0.9227
SMARCB1#chr22:23791797-23791815(+),0.9984
SMARCB1#chr22:23791807-23791825(-),0.0045
SMARCB1#chr22:23791813-23791831(+),0.7476
SMARCC1#chr3:47781383-47781401(+),0.9999
SMARCC1#chr3:47781489-47781507(-),1.0
SMARCC1#chr3:47781809-47781827(-),0.9926
SMARCC1#chr3:47781830-47781848(-),0.1366
SMARCC1#chr3:47781840-47781858(-),0.7476
SMARCC1#chr3:47781854-47781872(-),0.5649
SMARCC2#chr12:56189298-56189316(-),0.2771
SMARCC2#chr12:56189382-56189400(+),0.1995
SMARCC2#chr12:56189439-56189457(-),0.9854
SMARCC2#chr12:56189442-56189460(-),0.9926
SMARCC2#chr12:56189458-56189476(-),0.9926
SMARCC2#chr12:56189461-56189479(-),0.0045
SMYD2#chr1:214281195-214281213(-),0.7476
SMYD2#chr1:214281215-214281233(+),0.5649
SMYD2#chr1:214281239-214281257(+),0.9964
SMYD2#chr1:214281256-214281274(-),0.9531
SMYD2#chr1:214281370-214281388(-),0.7476
SMYD2#chr1:214281407-214281425(-),0.367
SMYD3#chr1:246507012-246507030(+),0.9854
SMYD3#chr1:246507018-246507036(+),0.0176
SMYD3#chr1:246507047-246507065(+),0.2771
SMYD3#chr1:246507202-246507220(-),0.9531
SMYD3#chr1:246507239-246507257(-),0.9531
SMYD3#chr1:246507244-246507262(+),0.9854
SNAI1#chr20:49982975-49982993(+),0.9926
SNAI1#chr20:49982987-49983005(+),0.9964
SNAI1#chr20:49983000-49983018(-),0.4649
SNAI1#chr20:49983052-49983070(-),1.0
SNAI1#chr20:49983194-49983212(+),0.0
SNAI1#chr20:49983454-49983472(+),0.9854
SNAI2#chr8:48921305-48921323(+),0.9227
SNAI2#chr8:48921322-48921340(+),0.9964
SNAI2#chr8:48921325-48921343(+),0.0
SNAI2#chr8:48921368-48921386(-),0.0548
SNAI2#chr8:48921371-48921389(+),0.4649
SNAI2#chr8:48921375-48921393(+),0.9731
SNAI3#chr16:88686281-88686299(-),1.0
SNAI3#chr16:88686402-88686420(+),0.0091
SNAI3#chr16:88686460-88686478(-),0.2771
SNAI3#chr16:88686467-88686485(-),0.4649
SNAI3#chr16:88686475-88686493(+),1.0
SNAI3#chr16:88686481-88686499(-),0.9997
SNAPC1#chr14:61762410-61762428(+),0.0548
SNAPC1#chr14:61762418-61762436(-),0.9964
SNAPC1#chr14:61762428-61762446(+),1.0
SNAPC1#chr14:61762444-61762462(+),0.9964
SNAPC1#chr14:61762712-61762730(-),0.9999
SNAPC1#chr14:61762778-61762796(-),0.0004
SNAPC2#chr19:7920344-7920362(+),0.9227
SNAPC2#chr19:7920354-7920372(-),0.9993
SNAPC2#chr19:7920392-7920410(+),0.8209
SNAPC2#chr19:7920764-7920782(+),0.0045
SNAPC2#chr19:7921000-7921018(+),0.9997
SNAPC2#chr19:7921020-7921038(+),0.7476
SNAPC3#chr9:15422862-15422880(+),0.9854
SNAPC3#chr9:15422881-15422899(+),0.9997
SNAPC3#chr9:15422897-15422915(-),0.661
SNAPC3#chr9:15422902-15422920(+),0.2771
SNAPC3#chr9:15422905-15422923(+),0.661
SNAPC3#chr9:15423102-15423120(+),0.9997
SNAPC4#chr9:136376833-136376851(-),1.0
SNAPC4#chr9:136377162-136377180(-),1.0
SNAPC4#chr9:136377244-136377262(-),1.0
SNAPC4#chr9:136377252-136377270(+),1.0
SNAPC4#chr9:136377436-136377454(-),1.0
SNAPC4#chr9:136377467-136377485(+),1.0
SNAPC5#chr15:66497410-66497428(-),1.0
SNAPC5#chr15:66497598-66497616(+),0.9964
SNAPC5#chr15:66497739-66497757(+),0.9731
SNAPC5#chr15:66497752-66497770(-),0.9731
SNAPC5#chr15:66497756-66497774(-),0.1366
SNAPC5#chr15:66497759-66497777(-),0.0004
SOHLH1#chr9:135699409-135699427(+),1.0
SOHLH1#chr9:135699419-135699437(+),0.1366
SOHLH1#chr9:135699425-135699443(+),1.0
SOHLH1#chr9:135699437-135699455(-),0.367
SOHLH1#chr9:135699440-135699458(-),0.0889
SOHLH1#chr9:135699459-135699477(-),1.0
SOHLH2#chr13:36214360-36214378(-),0.9854
SOHLH2#chr13:36214473-36214491(+),0.9964
SOHLH2#chr13:36214485-36214503(+),0.0319
SOHLH2#chr13:36214498-36214516(+),0.9731
SOHLH2#chr13:36214532-36214550(-),0.1366
SOHLH2#chr13:36214534-36214552(+),0.8209
SON#chr21:33543047-33543065(+),1.0
SON#chr21:33543066-33543084(+),0.367
SON#chr21:33543453-33543471(-),1.0
SON#chr21:33543472-33543490(-),0.9854
SON#chr21:33543484-33543502(-),0.0548
SON#chr21:33543549-33543567(-),0.9227
SON#chr21:33549545-33549563(-),0.0176
SON#chr21:33549648-33549666(+),0.367
SON#chr21:33549718-33549736(-),1.0
SON#chr21:33549742-33549760(-),0.7476
SON#chr21:33549770-33549788(-),0.9926
SON#chr21:33549796-33549814(+),1.0
SOX1#chr13:112067181-112067199(-),0.8792
SOX1#chr13:112067199-112067217(-),0.0
SOX1#chr13:112067214-112067232(-),0.8792
SOX1#chr13:112067233-112067251(+),1.0
SOX1#chr13:112067596-112067614(-),0.8792
SOX1#chr13:112067788-112067806(+),0.7476
SOX10#chr22:37984345-37984363(+),0.9854
SOX10#chr22:37984471-37984489(+),0.9731
SOX10#chr22:37984475-37984493(+),0.367
SOX10#chr22:37984502-37984520(-),0.7476
SOX10#chr22:37984509-37984527(-),0.367
SOX10#chr22:37984524-37984542(-),0.9984
SOX11#chr2:5692396-5692414(+),0.0091
SOX11#chr2:5692405-5692423(-),0.2771
SOX11#chr2:5692428-5692446(+),0.0548
SOX11#chr2:5692449-5692467(-),1.0
SOX11#chr2:5692490-5692508(-),1.0
SOX11#chr2:5692493-5692511(-),1.0
SOX12#chr20:325872-325890(-),0.1366
SOX12#chr20:325891-325909(-),0.9531
SOX12#chr20:325907-325925(+),0.9999
SOX12#chr20:325911-325929(-),0.661
SOX12#chr20:325941-325959(+),0.9731
SOX12#chr20:326068-326086(+),1.0
SOX13#chr1:204073095-204073113(-),0.9984
SOX13#chr1:204073104-204073122(-),0.0548
SOX13#chr1:204073138-204073156(-),0.9227
SOX13#chr1:204073154-204073172(-),0.661
SOX13#chr1:204073191-204073209(+),0.0319
SOX13#chr1:204073305-204073323(+),0.367
SOX14#chr3:137764309-137764327(-),0.0
SOX14#chr3:137764344-137764362(+),0.1995
SOX14#chr3:137764348-137764366(+),0.9997
SOX14#chr3:137764362-137764380(-),1.0
SOX14#chr3:137764570-137764588(-),0.9854
SOX14#chr3:137764672-137764690(+),0.9984
SOX15#chr17:7589761-7589779(-),0.2771
SOX15#chr17:7589891-7589909(-),0.9984
SOX15#chr17:7590016-7590034(-),1.0
SOX15#chr17:7590030-7590048(-),0.9854
SOX15#chr17:7590038-7590056(+),0.0001
SOX15#chr17:7590057-7590075(+),0.9731
SOX17#chr8:54457938-54457956(+),0.9854
SOX17#chr8:54457963-54457981(-),0.0091
SOX17#chr8:54457983-54458001(+),0.9926
SOX17#chr8:54457986-54458004(+),0.5649
SOX17#chr8:54458095-54458113(+),0.661
SOX17#chr8:54458136-54458154(+),1.0
SOX18#chr20:64049282-64049300(-),1.0
SOX18#chr20:64049410-64049428(+),0.0091
SOX18#chr20:64049589-64049607(-),0.367
SOX18#chr20:64049605-64049623(+),0.9531
SOX18#chr20:64049609-64049627(+),0.8209
SOX18#chr20:64049617-64049635(+),1.0
SOX2#chr3:181711908-181711926(+),0.5649
SOX2#chr3:181712018-181712036(-),0.9964
SOX2#chr3:181712126-181712144(+),0.367
SOX2#chr3:181712171-181712189(-),0.8792
SOX2#chr3:181712398-181712416(+),0.367
SOX2#chr3:181712421-181712439(+),0.9926
SOX21#chr13:94712239-94712257(-),0.0548
SOX21#chr13:94712467-94712485(+),0.9531
SOX21#chr13:94712498-94712516(-),0.4649
SOX21#chr13:94712500-94712518(+),0.9926
SOX21#chr13:94712503-94712521(+),0.8792
SOX21#chr13:94712518-94712536(-),0.8792
SOX3#chrX:140504675-140504693(-),0.0548
SOX3#chrX:140504822-140504840(+),1.0
SOX3#chrX:140504849-140504867(+),0.9999
SOX3#chrX:140504955-140504973(+),1.0
SOX3#chrX:140505001-140505019(+),0.1995
SOX3#chrX:140505018-140505036(-),0.367
SOX30#chr5:157651937-157651955(+),0.5649
SOX30#chr5:157652293-157652311(-),0.9227
SOX30#chr5:157652312-157652330(+),0.9531
SOX30#chr5:157652316-157652334(+),0.8209
SOX30#chr5:157652331-157652349(-),0.9997
SOX30#chr5:157652343-157652361(-),0.2771
SOX30#chr5:157671198-157671216(-),0.9227
SOX30#chr5:157671368-157671386(+),0.0045
SOX30#chr5:157671371-157671389(+),0.9997
SOX30#chr5:157671377-157671395(-),0.4649
SOX30#chr5:157671387-157671405(-),0.9997
SOX30#chr5:157671427-157671445(-),0.5649
SOX4#chr6:21593726-21593744(+),0.9854
SOX4#chr6:21593797-21593815(-),0.5649
SOX4#chr6:21593972-21593990(-),0.8792
SOX4#chr6:21593986-21594004(-),0.0889
SOX4#chr6:21594155-21594173(+),0.661
SOX4#chr6:21594209-21594227(-),0.9531
SOX4#chr6:21597711-21597729(+),0.2771
SOX4#chr6:21597757-21597775(-),0.0004
SOX4#chr6:21597813-21597831(-),0.9731
SOX4#chr6:21597868-21597886(-),0.9993
SOX4#chr6:21597874-21597892(+),0.1995
SOX4#chr6:21597895-21597913(+),0.9854
SOX5#chr12:23895747-23895765(+),0.9926
SOX5#chr12:23895795-23895813(-),0.0889
SOX5#chr12:23895978-23895996(+),0.8209
SOX5#chr12:23895983-23896001(+),0.9854
SOX5#chr12:23895994-23896012(-),0.0889
SOX5#chr12:23896007-23896025(+),0.661
SOX5#chr12:23949569-23949587(+),0.0009
SOX5#chr12:23949655-23949673(-),0.9999
SOX5#chr12:23949664-23949682(-),0.9984
SOX5#chr12:23949827-23949845(-),0.1995
SOX5#chr12:23949832-23949850(+),0.9731
SOX5#chr12:23949836-23949854(-),0.7476
SOX6#chr11:16341166-16341184(+),0.661
SOX6#chr11:16341170-16341188(-),0.367
SOX6#chr11:16341200-16341218(-),0.9926
SOX6#chr11:16341205-16341223(-),0.8209
SOX6#chr11:16341208-16341226(+),0.9854
SOX6#chr11:16341220-16341238(+),0.367
SOX6#chr11:16402517-16402535(-),0.5649
SOX6#chr11:16402688-16402706(-),0.367
SOX6#chr11:16402694-16402712(-),0.0889
SOX6#chr11:16402722-16402740(+),1.0
SOX6#chr11:16402728-16402746(-),1.0
SOX6#chr11:16402734-16402752(-),0.8209
SOX6#chr11:16475902-16475920(+),0.0
SOX6#chr11:16476028-16476046(-),0.9997
SOX6#chr11:16476089-16476107(+),0.9731
SOX6#chr11:16476141-16476159(-),0.1995
SOX6#chr11:16476307-16476325(-),0.9227
SOX6#chr11:16476349-16476367(-),0.9854
SOX7#chr8:10839664-10839682(-),1.0
SOX7#chr8:10839784-10839802(-),0.0
SOX7#chr8:10839790-10839808(+),0.661
SOX7#chr8:10839828-10839846(-),0.0319
SOX7#chr8:10839839-10839857(+),0.9531
SOX7#chr8:10839842-10839860(+),1.0
SOX8#chr16:981821-981839(+),0.5649
SOX8#chr16:981825-981843(-),0.0
SOX8#chr16:981840-981858(+),0.1995
SOX8#chr16:981956-981974(-),0.8209
SOX8#chr16:982134-982152(+),0.9984
SOX8#chr16:982388-982406(-),1.0
SOX9#chr17:72121014-72121032(+),0.367
SOX9#chr17:72121031-72121049(+),0.0889
SOX9#chr17:72121080-72121098(-),0.7476
SOX9#chr17:72121188-72121206(-),1.0
SOX9#chr17:72121229-72121247(-),0.7476
SOX9#chr17:72121245-72121263(-),0.9997
SP1#chr12:53380184-53380202(-),0.8792
SP1#chr12:53380195-53380213(-),0.7476
SP1#chr12:53380213-53380231(-),0.5649
SP1#chr12:53380293-53380311(-),0.0
SP1#chr12:53380367-53380385(+),1.0
SP1#chr12:53380591-53380609(-),0.0548
SP100#chr2:230416187-230416205(+),0.1995
SP100#chr2:230416194-230416212(-),0.1366
SP100#chr2:230416229-230416247(+),0.9964
SP100#chr2:230416237-230416255(+),0.9227
SP100#chr2:230416358-230416376(-),1.0
SP100#chr2:230416596-230416614(+),0.9731
SP110#chr2:230219609-230219627(+),1.0
SP110#chr2:230219732-230219750(-),0.0319
SP110#chr2:230219743-230219761(-),0.9999
SP110#chr2:230219891-230219909(+),0.0021
SP110#chr2:230219921-230219939(+),0.9984
SP110#chr2:230219933-230219951(+),0.661
SP140#chr2:230225743-230225761(+),0.9997
SP140#chr2:230225760-230225778(-),0.4649
SP140#chr2:230225815-230225833(+),0.9531
SP140#chr2:230225926-230225944(-),0.367
SP140#chr2:230225928-230225946(+),0.0021
SP140#chr2:230225935-230225953(-),0.9926
SP140L#chr2:230327166-230327184(+),0.9964
SP140L#chr2:230327198-230327216(+),0.8792
SP140L#chr2:230327210-230327228(+),0.9993
SP140L#chr2:230327215-230327233(+),0.1995
SP140L#chr2:230327241-230327259(+),0.0001
SP140L#chr2:230327416-230327434(+),1.0
SP2#chr17:47896230-47896248(+),0.9227
SP2#chr17:47896273-47896291(+),0.9531
SP2#chr17:47896308-47896326(-),0.9731
SP2#chr17:47896658-47896676(-),0.0548
SP2#chr17:47896689-47896707(-),0.9997
SP2#chr17:47896702-47896720(-),0.8209
SP3#chr2:173963513-173963531(-),0.9926
SP3#chr2:173963585-173963603(+),1.0
SP3#chr2:173963614-173963632(+),0.5649
SP3#chr2:173963847-173963865(+),0.8792
SP3#chr2:173963853-173963871(+),0.9993
SP3#chr2:173964242-173964260(+),0.661
SP4#chr7:21428042-21428060(+),0.0319
SP4#chr7:21428095-21428113(+),1.0
SP4#chr7:21428125-21428143(-),0.9854
SP4#chr7:21428141-21428159(-),0.2771
SP4#chr7:21428144-21428162(-),0.8792
SP4#chr7:21428238-21428256(+),0.9926
SP5#chr2:170715355-170715373(+),0.7476
SP5#chr2:170715364-170715382(+),0.8792
SP5#chr2:170715389-170715407(+),1.0
SP5#chr2:170715437-170715455(-),0.5649
SP5#chr2:170715565-170715583(+),0.0045
SP5#chr2:170716304-170716322(-),0.9997
SP6#chr17:47850987-47851005(+),0.0021
SP6#chr17:47851021-47851039(+),0.1995
SP6#chr17:47851024-47851042(+),0.7476
SP6#chr17:47851083-47851101(+),0.5649
SP6#chr17:47851141-47851159(-),1.0
SP6#chr17:47851144-47851162(-),0.9964
SP7#chr12:53336226-53336244(-),0.8792
SP7#chr12:53336279-53336297(-),0.9926
SP7#chr12:53336295-53336313(-),0.0
SP7#chr12:53336303-53336321(-),0.9926
SP7#chr12:53336315-53336333(-),0.7476
SP7#chr12:53336372-53336390(+),0.9227
SP8#chr7:20786502-20786520(+),0.1366
SP8#chr7:20786673-20786691(+),0.9854
SP8#chr7:20786692-20786710(-),0.0319
SP8#chr7:20786818-20786836(-),0.9926
SP8#chr7:20786821-20786839(-),0.9997
SP8#chr7:20786907-20786925(-),0.9964
SP9#chr2:174334930-174334948(+),0.0045
SP9#chr2:174334966-174334984(+),0.2771
SP9#chr2:174334975-174334993(-),0.8209
SP9#chr2:174335013-174335031(-),0.5649
SP9#chr2:174335091-174335109(+),0.9993
SP9#chr2:174335159-174335177(+),0.9993
SPDEF#chr6:34555882-34555900(+),1.0
SPDEF#chr6:34555931-34555949(-),0.367
SPDEF#chr6:34555961-34555979(+),0.0889
SPDEF#chr6:34556236-34556254(+),0.367
SPDEF#chr6:34556245-34556263(+),0.367
SPDEF#chr6:34556280-34556298(+),0.9984
SPEN#chr1:15847812-15847830(+),1.0
SPEN#chr1:15847822-15847840(+),0.0004
SPEN#chr1:15847830-15847848(+),0.0548
SPEN#chr1:15847874-15847892(+),0.9993
SPEN#chr1:15847900-15847918(+),0.9926
SPEN#chr1:15848250-15848268(+),0.9926
SPI1#chr11:47378292-47378310(+),0.9227
SPI1#chr11:47378429-47378447(-),0.9731
SPI1#chr11:47378432-47378450(+),0.1995
SPI1#chr11:47378469-47378487(+),1.0
SPI1#chr11:47378477-47378495(+),0.0176
SPI1#chr11:47378513-47378531(-),1.0
SPIB#chr19:50418934-50418952(+),0.0889
SPIB#chr19:50418954-50418972(+),0.0
SPIB#chr19:50418957-50418975(+),1.0
SPIB#chr19:50418975-50418993(+),0.9999
SPIB#chr19:50419000-50419018(-),0.9531
SPIB#chr19:50419171-50419189(-),0.9731
SPIC#chr12:101475319-101475337(+),1.0
SPIC#chr12:101475482-101475500(+),1.0
SPIC#chr12:101475502-101475520(-),1.0
SPIC#chr12:101475560-101475578(-),1.0
SPIC#chr12:101475674-101475692(+),1.0
SPIC#chr12:101475786-101475804(+),1.0
SPZ1#chr5:80320044-80320062(-),0.9926
SPZ1#chr5:80320072-80320090(-),0.4649
SPZ1#chr5:80320075-80320093(-),0.9993
SPZ1#chr5:80320102-80320120(-),0.9926
SPZ1#chr5:80320207-80320225(-),0.8209
SPZ1#chr5:80320305-80320323(-),0.0889
SRCAP#chr16:30698167-30698185(+),0.9993
SRCAP#chr16:30698170-30698188(+),0.9964
SRCAP#chr16:30698173-30698191(+),0.8792
SRCAP#chr16:30698232-30698250(+),0.0045
SRCAP#chr16:30699172-30699190(+),0.4649
SRCAP#chr16:30699331-30699349(+),0.661
SREBF1#chr17:17823142-17823160(+),0.661
SREBF1#chr17:17823560-17823578(-),0.9926
SREBF1#chr17:17823577-17823595(-),0.2771
SREBF1#chr17:17823584-17823602(-),0.0009
SREBF1#chr17:17823595-17823613(+),0.9227
SREBF1#chr17:17823601-17823619(-),1.0
SREBF1#chr17:17836540-17836558(+),0.9964
SREBF1#chr17:17836633-17836651(+),0.0889
SREBF1#chr17:17836858-17836876(+),0.8209
SREBF1#chr17:17836915-17836933(-),0.661
SREBF1#chr17:17836918-17836936(-),1.0
SREBF1#chr17:17836960-17836978(+),0.8209
SREBF2#chr22:41833139-41833157(+),0.9997
SREBF2#chr22:41833144-41833162(+),0.1366
SREBF2#chr22:41833147-41833165(+),0.0091
SREBF2#chr22:41833156-41833174(-),0.0045
SREBF2#chr22:41833263-41833281(+),0.9997
SREBF2#chr22:41833338-41833356(+),0.9531
SRF#chr6:43171413-43171431(+),1.0
SRF#chr6:43171449-43171467(+),0.0889
SRF#chr6:43171489-43171507(-),0.9984
SRF#chr6:43171528-43171546(+),0.1366
SRF#chr6:43171633-43171651(-),0.5649
SRF#chr6:43171868-43171886(+),0.9926
SRY#chrY:2787313-2787331(-),0.1995
SRY#chrY:2787382-2787400(-),1.0
SRY#chrY:2787596-2787614(+),0.9964
SRY#chrY:2787618-2787636(+),0.8209
SRY#chrY:2787671-2787689(-),0.9854
SRY#chrY:2787687-2787705(-),0.0045
SS18#chr18:26090413-26090431(-),0.9731
SS18#chr18:26090577-26090595(-),0.8792
SS18#chr18:26090580-26090598(-),0.367
SS18#chr18:26090586-26090604(-),0.9993
SS18#chr18:26090591-26090609(+),0.9926
SS18#chr18:26090609-26090627(+),0.367
SSRP1#chr11:57335432-57335450(-),1.0
SSRP1#chr11:57335442-57335460(-),0.0889
SSRP1#chr11:57335482-57335500(+),0.0548
SSRP1#chr11:57335826-57335844(-),0.9993
SSRP1#chr11:57335861-57335879(+),1.0
SSRP1#chr11:57335865-57335883(-),0.8792
ST18#chr8:52409536-52409554(-),0.7476
ST18#chr8:52409679-52409697(-),1.0
ST18#chr8:52409723-52409741(+),0.9997
ST18#chr8:52409728-52409746(-),0.0889
ST18#chr8:52409735-52409753(-),0.1366
ST18#chr8:52409750-52409768(-),0.9926
STAT1#chr2:191014019-191014037(+),0.9854
STAT1#chr2:191014091-191014109(-),0.4649
STAT1#chr2:191014107-191014125(+),0.2771
STAT1#chr2:191014124-191014142(-),0.9854
STAT1#chr2:191014142-191014160(-),0.8209
STAT1#chr2:191014157-191014175(+),0.8792
STAT2#chr12:56360046-56360064(+),0.0176
STAT2#chr12:56360071-56360089(+),0.9531
STAT2#chr12:56360085-56360103(-),0.661
STAT2#chr12:56360089-56360107(-),0.9531
STAT2#chr12:56360111-56360129(-),0.9227
STAT2#chr12:56360116-56360134(-),0.9854
STAT3#chr17:42388355-42388373(+),0.5649
STAT3#chr17:42388362-42388380(-),1.0
STAT3#chr17:42388372-42388390(-),0.2771
STAT3#chr17:42388396-42388414(-),0.8792
STAT3#chr17:42388399-42388417(+),0.1366
STAT3#chr17:42388404-42388422(-),0.9993
STAT4#chr2:191150702-191150720(+),0.2771
STAT4#chr2:191150765-191150783(+),0.8792
STAT4#chr2:191150924-191150942(-),0.5649
STAT4#chr2:191150946-191150964(+),0.8792
STAT4#chr2:191151006-191151024(-),1.0
STAT4#chr2:191151069-191151087(-),0.1366
STAT5A#chr17:42288767-42288785(+),0.9731
STAT5A#chr17:42288809-42288827(+),0.9984
STAT5A#chr17:42288858-42288876(+),0.1995
STAT5A#chr17:42288874-42288892(+),0.661
STAT5A#chr17:42288961-42288979(-),0.0889
STAT5A#chr17:42289018-42289036(+),0.4649
STAT5B#chr17:42275927-42275945(-),0.9999
STAT5B#chr17:42276115-42276133(+),0.9926
STAT5B#chr17:42276250-42276268(-),0.7476
STAT5B#chr17:42276341-42276359(-),0.661
STAT5B#chr17:42276354-42276372(-),0.0548
STAT5B#chr17:42276371-42276389(-),0.7476
STAT6#chr12:57111112-57111130(+),0.9227
STAT6#chr12:57111182-57111200(-),0.9997
STAT6#chr12:57111334-57111352(-),0.0009
STAT6#chr12:57111337-57111355(-),0.0548
STAT6#chr12:57111362-57111380(-),0.9731
STAT6#chr12:57111369-57111387(-),1.0
STOX2#chr4:183905333-183905351(-),0.9731
STOX2#chr4:183905346-183905364(+),1.0
STOX2#chr4:183905379-183905397(+),0.5649
STOX2#chr4:183905523-183905541(-),0.367
STOX2#chr4:183905558-183905576(-),0.9854
STOX2#chr4:183905791-183905809(-),0.1366
STOX2#chr4:183906652-183906670(+),0.9997
STOX2#chr4:183906701-183906719(-),0.661
STOX2#chr4:183906708-183906726(+),0.0001
STOX2#chr4:183906716-183906734(-),0.0548
STOX2#chr4:183906748-183906766(+),1.0
STOX2#chr4:183906751-183906769(+),0.8209
STRA13#chr17:82022460-82022478(-),0.367
STRA13#chr17:82022644-82022662(+),0.9964
STRA13#chr17:82022814-82022832(-),0.0548
STRA13#chr17:82022823-82022841(-),0.9964
STRA13#chr17:82022828-82022846(-),0.2771
STRA13#chr17:82022857-82022875(-),0.9926
STRAP#chr12:15882411-15882429(+),1.0
STRAP#chr12:15882415-15882433(+),0.367
STRAP#chr12:15882440-15882458(-),0.9227
STRAP#chr12:15882490-15882508(-),0.9227
STRAP#chr12:15882555-15882573(-),0.8209
STRAP#chr12:15882563-15882581(-),0.8792
SUB1#chr5:32531822-32531840(+),0.9997
SUB1#chr5:32531896-32531914(+),0.0889
SUB1#chr5:32532028-32532046(-),0.9731
SUB1#chr5:32532088-32532106(+),0.0
SUB1#chr5:32532236-32532254(-),0.9531
SUB1#chr5:32532254-32532272(+),0.661
SUB1#chr5:32585577-32585595(+),0.9984
SUB1#chr5:32585593-32585611(-),0.661
SUB1#chr5:32585650-32585668(-),1.0
SUB1#chr5:32585750-32585768(-),0.0319
SUB1#chr5:32585916-32585934(+),1.0
SUB1#chr5:32585956-32585974(+),0.5649
SULT2A1#chr19:47885921-47885939(-),0.9984
SULT2A1#chr19:47886119-47886137(-),0.9854
SULT2A1#chr19:47886267-47886285(+),0.9854
SULT2A1#chr19:47886275-47886293(-),0.4649
SULT2A1#chr19:47886292-47886310(+),0.0889
SULT2A1#chr19:47886298-47886316(+),0.9964
SUPT4H1#chr17:58352096-58352114(+),0.367
SUPT4H1#chr17:58352127-58352145(+),0.9227
SUPT4H1#chr17:58352139-58352157(+),0.9531
SUPT4H1#chr17:58352223-58352241(-),0.4649
