target_id	ensembl_gene_id	gene_symbol	hgnc_approved_symbol	jaspar_tf_family	lambert_2018_dbd	type	locus	distance_mean_HonCM	distance_rank_HonCM	sig_dist_gt_NC_max_HonCM	distance_mean_HuangfuDE	distance_rank_HuangfuDE	sig_dist_gt_NC_max_HuangfuDE	distance_mean_HuangfuESC	distance_rank_HuangfuESC	sig_dist_gt_NC_max_HuangfuESC	n_datasets_with_data	n_datasets_significant	classification
ENSG00000067369|chr15:43510228-43510482	ENSG00000067369	TP53BP1	TP53BP1		Unknown	targeting	chr15:43510228-43510482	1.7109710693359377	625.0	False	94.11942138671876	1002.0	False	538.6149139404297	869.0	False	3	0	convergent_nonsignificant
ENSG00000166526|chr7:100081668-100081759	ENSG00000166526	ZNF3	ZNF3		C2H2 ZF	targeting	chr7:100081668-100081759	0.870745849609375	1671.0	False	101.31110229492188	399.0	False	538.5695617675781	870.0	False	3	0	convergent_nonsignificant
ENSG00000138073|chr2:27134161-27134632	ENSG00000138073	PREB	PREB		Unknown	targeting	chr2:27134161-27134632	2.36712646484375	375.0	False	98.91458740234376	576.0	False	538.5388763427734	871.0	False	3	0	convergent_nonsignificant
ENSG00000197808|chr19:36666780-36666847	ENSG00000197808	ZNF461	ZNF461		C2H2 ZF	targeting	chr19:36666780-36666847	2.7219879150390627	307.0	False	84.87254028320312	1775.0	False	538.5306915283203	872.0	False	3	0	convergent_nonsignificant
non-targeting|4|non-targeting:4-4						negative control	non-targeting|4|non-targeting:4-4	1.2964874267578126		False	89.78312377929687		False	538.5269592285156		False	3	0	convergent_nonsignificant
ENSG00000213246|chr17:58352096-58352390	ENSG00000213246	SUPT4H1	SUPT4H1		Unknown	targeting	chr17:58352096-58352390	2.210324096679688	424.0	False	103.72130737304688	264.0	False	538.5177368164062	873.0	False	3	0	convergent_nonsignificant
ENSG00000050344|chr7:26152418-26152819	ENSG00000050344	NFE2L3	NFE2L3		bZIP	targeting	chr7:26152418-26152819	1.227191162109375	1077.0	False	81.63482055664062	1936.0	False	538.5098052978516	874.0	False	3	0	convergent_nonsignificant
ENSG00000173039|chr11:65662554-65662953	ENSG00000173039	RELA	RELA	NF-kappaB-related factors	Rel	targeting	chr11:65662554-65662953	0.86346435546875	1683.0	False	101.63490600585938	375.0	False	538.4639312744141	875.0	False	3	0	convergent_nonsignificant
ENSG00000105997|chr7:27113585-27113843	ENSG00000105997	HOXA3	HOXA3	HOX	Homeodomain	targeting	chr7:27113585-27113843	1.308038330078125	971.0	False	100.9161865234375	425.0	False	538.3555236816406	877.0	False	3	0	convergent_nonsignificant
ENSG00000134317|chr2:9951703-9951788	ENSG00000134317	GRHL1	GRHL1	Grainyhead-related factors	Grainyhead	targeting	chr2:9951703-9951788	2.8694732666015623	281.0	False	98.96900634765623	571.0	False	538.2925048828125	878.0	False	3	0	convergent_nonsignificant
ENSG00000175322|chr18:14132147-14132431	ENSG00000175322	ZNF519	ZNF519		C2H2 ZF	targeting	chr18:14132147-14132431	1.13970947265625	1212.0	False	91.30932006835936	1276.0	False	538.2349548339844	879.0	False	3	0	convergent_nonsignificant
ENSG00000235109|chr6:28335932-28336114											89.53624877929687	1449.0	False	538.1842803955078	880.0	False	2	0	convergent_nonsignificant
ENSG00000123685|chr1:212699536-212699950	ENSG00000123685	BATF3	BATF3	B-ATF-related factors	bZIP	targeting	chr1:212699536-212699950	1.6654083251953125	646.0	False	107.95244750976562	112.0	False	538.1431549072265	881.0	False	3	0	convergent_nonsignificant
ENSG00000143194|chr1:166989266-166989698	ENSG00000143194	MAEL	MAEL		HMG/Sox	targeting	chr1:166989266-166989698	1.0995635986328125	1267.0	False	82.28269653320312	1914.0	False	538.0211761474609	882.0	False	3	0	convergent_nonsignificant
ENSG00000128573|chr7:114415016-114415540	ENSG00000128573	FOXP2	FOXP2	FOX	Forkhead	targeting	chr7:114415016-114415540	2.17318115234375	434.0	False	100.46665649414062	449.0	False	538.0038696289063	883.0	False	3	0	convergent_nonsignificant
ENSG00000197937|chr19:53158931-53159050	ENSG00000197937	ZNF347	ZNF347	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr19:53158931-53159050	0.8810333251953125	1655.0	False	78.583740234375	2044.0	False	537.9841918945312	884.0	False	3	0	convergent_nonsignificant
ENSG00000143032|chr1:90716733-90717303	ENSG00000143032	BARHL2	BARHL2	NK	Homeodomain	targeting	chr1:90716733-90717303	0.819537353515625	1756.0	False	90.483251953125	1367.0	False	537.9271026611328	885.0	False	3	0	convergent_nonsignificant
ENSG00000163635|chr3:63912488-63912890	ENSG00000163635	ATXN7	ATXN7		Unknown	targeting	chr3:63912488-63912890	3.39625244140625	222.0	False	102.99849243164064	296.0	False	537.6371124267578	888.0	False	3	0	convergent_nonsignificant
ENSG00000099326|chr19:58573134-58573351	ENSG00000099326	MZF1	MZF1	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr19:58573134-58573351	2.693988037109375	310.0	False	102.113916015625	343.0	False	537.6073791503907	889.0	False	3	0	convergent_nonsignificant
ENSG00000126351|chr17:40062971-40063256	ENSG00000126351	THRA	THRA	Thyroid hormone receptor-related factors (NR1)	Nuclear receptor	targeting	chr17:40062971-40063256	0.9706268310546876	1491.0	False	93.09652099609374	1093.0	False	537.4571411132813	891.0	False	3	0	convergent_nonsignificant
ENSG00000177683|chr7:108569393-108569717	ENSG00000177683	THAP5	THAP5		THAP finger	targeting	chr7:108569393-108569717	1.841156005859375	544.0	False	105.92195434570311	172.0	False	537.449496459961	892.0	False	3	0	convergent_nonsignificant
ENSG00000123307|chr12:55019944-55020176	ENSG00000123307	NEUROD4	NEUROD4		bHLH	targeting	chr12:55019944-55020176	0.80963134765625	1775.0	False	89.92914428710938	1423.0	False	537.4453002929688	893.0	False	3	0	convergent_nonsignificant
ENSG00000152433|chr19:57363543-57363704	ENSG00000152433	ZNF547	ZNF547	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr19:57363543-57363704	0.851458740234375	1701.0	False	83.98552856445312	1835.0	False	537.4335418701172	894.0	False	3	0	convergent_nonsignificant
ENSG00000178187|chr5:178941224-178941469	ENSG00000178187	ZNF454	ZNF454	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr5:178941224-178941469	2.069158935546875	465.0	False	91.60381469726562	1250.0	False	537.3961303710937	895.0	False	3	0	convergent_nonsignificant
ENSG00000213793|chr19:52923049-52923467											89.24521484375	1471.0	False	537.3680786132812	896.0	False	2	0	convergent_nonsignificant
ENSG00000178917|chr3:44510386-44510648											98.06085205078124	645.0	False	537.3003662109375	898.0	False	2	0	convergent_nonsignificant
ENSG00000125816|chr20:21397174-21397514	ENSG00000125816	NKX2-4	NKX2-4	NK	Homeodomain	targeting	chr20:21397174-21397514	0.85738525390625	1694.0	False	82.70042114257812	1895.0	False	537.2684204101563	899.0	False	3	0	convergent_nonsignificant
ENSG00000185155|chr1:226223551-226223911	ENSG00000185155	MIXL1	MIXL1	Paired-related HD factors	Homeodomain	targeting	chr1:226223551-226223911	4.5703125	170.0	False	86.104150390625	1699.0	False	537.1709411621093	901.0	False	3	0	convergent_nonsignificant
ENSG00000102974|chr16:67562457-67563048	ENSG00000102974	CTCF	CTCF	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr16:67562457-67563048	1.447509765625	820.0	False	99.39310913085936	533.0	False	537.1362548828125	902.0	False	3	0	convergent_nonsignificant
ENSG00000129514|chr14:37594968-37595266	ENSG00000129514	FOXA1	FOXA1	FOX	Forkhead	targeting	chr14:37594968-37595266	1.967843627929688	498.0	False	96.93366088867188	768.0	False	537.0340148925782	903.0	False	3	0	convergent_nonsignificant
ENSG00000171316|chr8:60678741-60679080	ENSG00000171316	CHD7	CHD7		Unknown	targeting	chr8:60678741-60679080	1.031207275390625	1378.0	False	100.23806762695312	468.0	False	536.9737518310546	904.0	False	3	0	convergent_nonsignificant
ENSG00000073861|chr17:47733238-47733574	ENSG00000073861	TBX21	TBX21	TBrain-related factors	T-box	targeting	chr17:47733238-47733574	0.9514129638671877	1525.0	False	91.04576416015624	1303.0	False	536.9420989990234	905.0	False	3	0	convergent_nonsignificant
ENSG00000196767|chrX:83508307-83508392	ENSG00000196767	POU3F4	POU3F4	POU domain factors	Homeodomain; POU	targeting	chrX:83508307-83508392	0.86317138671875	1685.0	False	81.94216918945312	1925.0	False	536.9233947753906	906.0	False	3	0	convergent_nonsignificant
ENSG00000197647|chr19:12035582-12035721	ENSG00000197647	ZNF433	ZNF433		C2H2 ZF	targeting	chr19:12035582-12035721	1.1098876953125	1256.0	False	101.61912841796877	376.0	False	536.884976196289	907.0	False	3	0	convergent_nonsignificant
ENSG00000179950|chr8:143828848-143829372	ENSG00000179950	PUF60	PUF60			targeting	chr8:143828848-143829372	3.565509033203125	215.0	False	103.20181274414062	287.0	False	536.8478576660157	909.0	False	3	0	convergent_nonsignificant
ENSG00000153048|chr16:8868922-8869012	ENSG00000153048	CARHSP1	CARHSP1		CSD	targeting	chr16:8868922-8869012	1.051483154296875	1346.0	False	97.95146484375	655.0	False	536.7605133056641	910.0	False	3	0	convergent_nonsignificant
ENSG00000077463|chr19:4182476-4182592	ENSG00000077463	SIRT6	SIRT6		Unknown	targeting	chr19:4182476-4182592	1.1111236572265626	1255.0	False	94.8475830078125	944.0	False	536.7587799072265	911.0	False	3	0	convergent_nonsignificant
ENSG00000176723|chr16:31442713-31442788											80.59771728515625	1979.0	False	536.7370330810547	912.0	False	2	0	convergent_nonsignificant
non-targeting|13|non-targeting:13-13						negative control	non-targeting|13|non-targeting:13-13	0.8058563232421875		False	91.5887939453125		False	536.6302642822266		False	3	0	convergent_nonsignificant
ENSG00000127081|chr9:92877602-92878061	ENSG00000127081	ZNF484	ZNF484		C2H2 ZF	targeting	chr9:92877602-92878061	2.7261871337890624	305.0	False	95.60872802734374	887.0	False	536.5632568359375	913.0	False	3	0	convergent_nonsignificant
ENSG00000116539|chr1:155562570-155562756	ENSG00000116539	ASH1L	ASH1L		AT hook	targeting	chr1:155562570-155562756	0.928106689453125	1563.0	False	95.54432373046876	892.0	False	536.4145111083984	915.0	False	3	0	convergent_nonsignificant
ENSG00000041988|chr1:6624884-6625606	ENSG00000041988	THAP3	THAP3		THAP finger	targeting	chr1:6624884-6625606	1.355792236328125	916.0	False	100.214501953125	470.0	False	536.3922241210937	916.0	False	3	0	convergent_nonsignificant
ENSG00000198740|chr17:49361901-49362152											81.20624389648438	1957.0	False	536.3849853515625	917.0	False	2	0	convergent_nonsignificant
ENSG00000183850|chr19:23117045-23117481											96.37179565429688	816.0	False	536.2575286865234	918.0	False	2	0	convergent_nonsignificant
ENSG00000168453|chr8:22130604-22131016	ENSG00000168453	HR	HR		Unknown	targeting	chr8:22130604-22131016	1.0020782470703125	1436.0	False	81.08806762695312	1961.0	False	536.2005126953125	919.0	False	3	0	convergent_nonsignificant
ENSG00000125398|chr17:72121014-72121263	ENSG00000125398	SOX9	SOX9	SOX-related factors	HMG/Sox	targeting	chr17:72121014-72121263	0.9665557861328123	1503.0	False	84.68356323242188	1782.0	False	536.1683288574219	920.0	False	3	0	convergent_nonsignificant
ENSG00000113649|chr5:146447332-146447537	ENSG00000113649	TCERG1	TCERG1			targeting	chr5:146447332-146447537	2.386346435546875	371.0	False	90.7175537109375	1344.0	False	536.1528747558593	921.0	False	3	0	convergent_nonsignificant
ENSG00000106290|chr7:100119096-100119377	ENSG00000106290	TAF6	TAF6		Unknown	targeting	chr7:100119096-100119377	0.8869842529296875	1645.0	False	90.75573120117188	1340.0	False	536.1373321533204	922.0	False	3	0	convergent_nonsignificant
ENSG00000150051|chr10:27743072-27743528	ENSG00000150051	MKX	MKX	TALE-type HD	Homeodomain	targeting	chr10:27743072-27743528	1.3584747314453125	912.0	False	98.72926635742188	593.0	False	536.1187316894532	923.0	False	3	0	convergent_nonsignificant
ENSG00000120832|chr12:106986990-106987131	ENSG00000120832	MTERFD3	MTERF2		mTERF	targeting	chr12:106986990-106987131	0.7828948974609375	1821.0	False	87.18809204101562	1625.0	False	535.9326721191406	924.0	False	3	0	convergent_nonsignificant
ENSG00000143033|chr1:93079260-93079671	ENSG00000143033	MTF2	MTF2		Unknown	targeting	chr1:93079260-93079671	0.923077392578125	1573.0	False	79.56016845703125	2018.0	False	535.9238708496093	925.0	False	3	0	convergent_nonsignificant
non-targeting|86|non-targeting:86-86						negative control	non-targeting|86|non-targeting:86-86	1.8846710205078123		False	97.803955078125		False	535.815805053711		False	3	0	convergent_nonsignificant
ENSG00000229809|chr16:30571633-30571755											104.4475830078125	225.0	False	535.806494140625	926.0	False	2	0	convergent_nonsignificant
ENSG00000137185|chr6:28225252-28225537											97.73208618164062	677.0	False	535.7404388427734	927.0	False	2	0	convergent_nonsignificant
ENSG00000119403|chr9:120877109-120877199	ENSG00000119403	PHF19	PHF19		Unknown	targeting	chr9:120877109-120877199	1.310626220703125	965.0	False	104.46344604492188	224.0	False	535.7252563476562	928.0	False	3	0	convergent_nonsignificant
ENSG00000005889|chrX:24149531-24150170	ENSG00000005889	ZFX	ZFX		C2H2 ZF	targeting	chrX:24149531-24150170	2.0094879150390623	485.0	False	80.862353515625	1969.0	False	535.7110748291016	929.0	False	3	0	convergent_nonsignificant
ENSG00000100105|chr22:31345964-31346339	ENSG00000100105	PATZ1	PATZ1	Factors with multiple dispersed zinc fingers	C2H2 ZF; AT hook	targeting	chr22:31345964-31346339	1.67801513671875	637.0	False	76.77310791015626	2085.0	False	535.6416839599609	931.0	False	3	0	convergent_nonsignificant
ENSG00000186766|chr10:127737198-127737604	ENSG00000186766	FOXI2	FOXI2		Forkhead	targeting	chr10:127737198-127737604	1.001220703125	1441.0	False	96.48588256835936	804.0	False	535.363558959961	932.0	False	3	0	convergent_nonsignificant
ENSG00000128563|chr7:102396413-102396472	ENSG00000128563	PRKRIP1	PRKRIP1			targeting	chr7:102396413-102396472	1.003948974609375	1430.0	False	91.79287719726562	1228.0	False	535.3594970703125	933.0	False	3	0	convergent_nonsignificant
ENSG00000178935|chr19:57814838-57814916	ENSG00000178935	ZNF552	ZNF552		C2H2 ZF	targeting	chr19:57814838-57814916	1.4648956298828124	801.0	False	93.77075805664064	1029.0	False	535.3254852294922	934.0	False	3	0	convergent_nonsignificant
ENSG00000197128|chr19:57477306-57477564											105.66051025390624	178.0	False	535.2592346191407	935.0	False	2	0	convergent_nonsignificant
ENSG00000186448|chr3:44625038-44625248	ENSG00000186448	ZNF197	ZNF197		C2H2 ZF	targeting	chr3:44625038-44625248	1.133807373046875	1219.0	False	98.5396240234375	613.0	False	535.2230621337891	936.0	False	3	0	convergent_nonsignificant
ENSG00000148300|chr9:133417559-133418015	ENSG00000148300	REXO4	REXO4		Unknown	targeting	chr9:133417559-133418015	1.10350341796875	1264.0	False	98.71016845703124	594.0	False	535.2191558837891	937.0	False	3	0	convergent_nonsignificant
ENSG00000172888|chr3:40524961-40525170											90.81581420898438	1331.0	False	535.1732299804687	939.0	False	2	0	convergent_nonsignificant
ENSG00000135547|chr6:125749605-125749835	ENSG00000135547	HEY2	HEY2	Hairy-related factors	bHLH	targeting	chr6:125749605-125749835	0.6678070068359375	1922.0	False	78.66980590820313	2043.0	False	535.1356567382812	940.0	False	3	0	convergent_nonsignificant
ENSG00000177485|chrX:120250729-120251228	ENSG00000177485	ZBTB33	ZBTB33	Other factors with up to three adjacent zinc fingers	C2H2 ZF	targeting	chrX:120250729-120251228	2.0539459228515624	471.0	False	86.24637451171876	1690.0	False	535.113558959961	941.0	False	3	0	convergent_nonsignificant
ENSG00000213988|chr19:20077972-20078429											92.26272583007812	1167.0	False	535.0992431640625	942.0	False	2	0	convergent_nonsignificant
ENSG00000110315|chr11:10540908-10541192	ENSG00000110315	RNF141	RNF141			targeting	chr11:10540908-10541192	0.9326751708984377	1556.0	False	89.08274536132812	1482.0	False	535.0556457519531	943.0	False	3	0	convergent_nonsignificant
ENSG00000106948|chr9:114387893-114388009	ENSG00000106948	AKNA	AKNA		AT hook	targeting	chr9:114387893-114388009	2.43006591796875	362.0	False	96.31024780273438	824.0	False	535.0303955078125	944.0	False	3	0	convergent_nonsignificant
non-targeting|3|non-targeting:3-3						negative control	non-targeting|3|non-targeting:3-3	2.8225830078125		False	85.94776000976563		False	535.0104309082031		False	3	0	convergent_nonsignificant
ENSG00000136574|chr8:11704145-11704289	ENSG00000136574	GATA4	GATA4	C4-GATA-related	GATA	targeting	chr8:11704145-11704289	3.284576416015625	235.0	False	84.28588256835937	1815.0	False	535.0065704345703	945.0	False	3	0	convergent_nonsignificant
ENSG00000171295|chr19:11814281-11814377	ENSG00000171295	ZNF440	ZNF440		C2H2 ZF	targeting	chr19:11814281-11814377	0.83035888671875	1732.0	False	86.71209106445312	1660.0	False	534.9703979492188	946.0	False	3	0	convergent_nonsignificant
ENSG00000110395|chr11:119206273-119206698	ENSG00000110395	CBL	CBL		Unknown	targeting	chr11:119206273-119206698	1.2104827880859377	1104.0	False	93.9399169921875	1012.0	False	534.9595153808593	947.0	False	3	0	convergent_nonsignificant
ENSG00000213676|chr6:32127823-32128168	ENSG00000213676	ATF6B	ATF6B		bZIP	targeting	chr6:32127823-32128168	2.113043212890625	451.0	False	95.6928466796875	872.0	False	534.9295501708984	948.0	False	3	0	convergent_nonsignificant
ENSG00000169957|chr16:30526290-30526578											106.23621826171876	157.0	False	534.8406555175782	949.0	False	2	0	convergent_nonsignificant
ENSG00000141510|chr17:7687058-7687484	ENSG00000141510	TP53	TP53	p53-related factors	p53	targeting	chr17:7687058-7687484	1.399822998046875	860.0	False	94.12880859375	1000.0	False	534.771484375	950.0	False	3	0	convergent_nonsignificant
ENSG00000116580|chr1:155859293-155859373	ENSG00000116580	GON4L	GON4L		Unknown	targeting	chr1:155859293-155859373	0.78092041015625	1823.0	False	104.9870849609375	200.0	False	534.7438354492188	951.0	False	3	0	convergent_nonsignificant
ENSG00000182111|chr7:57450152-57450671											92.32777099609376	1161.0	False	534.7077514648438	952.0	False	2	0	convergent_nonsignificant
ENSG00000121903|chr1:33472651-33472855											101.85053100585938	358.0	False	534.6160125732422	953.0	False	2	0	convergent_nonsignificant
ENSG00000124440|chr19:46297059-46297321	ENSG00000124440	HIF3A	HIF3A	PAS	bHLH	targeting	chr19:46297059-46297321	0.80413818359375	1784.0	False	101.22858276367188	403.0	False	534.6073059082031	954.0	False	3	0	convergent_nonsignificant
ENSG00000130700|chr20:62475626-62475994	ENSG00000130700	GATA5	GATA5	C4-GATA-related	GATA	targeting	chr20:62475626-62475994	1.764862060546875	590.0	False	88.51956787109376	1528.0	False	534.5652954101563	955.0	False	3	0	convergent_nonsignificant
ENSG00000136944|chr9:126613929-126614375	ENSG00000136944	LMX1B	LMX1B	HD-LIM	Homeodomain	targeting	chr9:126613929-126614375	2.2258880615234373	420.0	False	90.20606689453123	1392.0	False	534.5641174316406	956.0	False	3	0	convergent_nonsignificant
ENSG00000102935|chr16:49822528-49822747	ENSG00000102935	ZNF423	ZNF423	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	chr16:49822528-49822747	0.9668060302734376	1502.0	False	100.04226684570312	484.0	False	534.5484985351562	957.0	False	3	0	convergent_nonsignificant
