guide_id	gene_name	log2_fc	p_value	dataset	lab
SMARCC1#chr3:47781830-47781848(-)	SMARCC1	-0.14268468	0.7654086560332751	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCC1#chr3:47781840-47781858(-)	SMARCC1	-0.84520245	6.8480691593204395e-18	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCC2#chr12:56189298-56189316(-)	SMARCC2	0.07055839	0.8175401039690349	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCC2#chr12:56189382-56189400(+)	SMARCC2	-0.31967673	0.1836395698953258	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCC2#chr12:56189458-56189476(-)	SMARCC2	-0.35818905	0.419259123749961	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCC2#chr12:56189442-56189460(-)	SMARCC2	-0.20838876	0.1268084319563371	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCC2#chr12:56189461-56189479(-)	SMARCC2	-1.6638534	2.844576545502668e-07	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCC2#chr12:56189439-56189457(-)	SMARCC2	-0.43220323	0.2028534588236753	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD1#chr12:50085236-50085254(-)	SMARCD1	-0.37239534	0.0154105380335247	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD1#chr12:50085411-50085429(+)	SMARCD1	-0.248717	0.3965470325442572	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD1#chr12:50085258-50085276(-)	SMARCD1	-0.062453274	0.6711923889451696	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD1#chr12:50085598-50085616(+)	SMARCD1	-0.33954573	0.5500768777005309	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD1#chr12:50085594-50085612(+)	SMARCD1	-0.7039697	7.881967909742593e-12	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD1#chr12:50085680-50085698(+)	SMARCD1	-0.10060726	0.3730350980565305	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD2#chr17:63842670-63842688(-)	SMARCD2	-0.6976457	0.0020302306095146	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD2#chr17:63842700-63842718(-)	SMARCD2	-0.67286146	1.981007354262142e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD2#chr17:63842721-63842739(-)	SMARCD2	-0.5069309	0.0076282924845137	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD2#chr17:63842687-63842705(-)	SMARCD2	-0.07015661	0.2322288152192879	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD2#chr17:63842945-63842963(+)	SMARCD2	-0.6971489	3.247762995122221e-07	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD2#chr17:63842942-63842960(+)	SMARCD2	-1.3035198	4.199712563360244e-08	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD3#chr7:151277068-151277086(+)	SMARCD3	-0.694009	0.1296133859752294	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD3#chr7:151277033-151277051(+)	SMARCD3	-0.3320887	0.4869183010735777	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD3#chr7:151277121-151277139(-)	SMARCD3	-0.50934964	0.2064536091548247	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD3#chr7:151277106-151277124(+)	SMARCD3	-0.60199046	0.190728524517575	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD3#chr7:151277150-151277168(+)	SMARCD3	0.25881055	0.6562855120564897	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD3#chr7:151276985-151277003(+)	SMARCD3	0.40879378	0.5043111506262303	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD3#chr7:151248463-151248481(-)	SMARCD3	-0.62341017	0.3154029974101681	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD3#chr7:151248487-151248505(-)	SMARCD3	-0.10478945	0.7803607221028093	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD3#chr7:151248651-151248669(-)	SMARCD3	-0.32551455	0.0562904177385234	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD3#chr7:151248477-151248495(-)	SMARCD3	-0.5031741	0.3286213521084571	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD3#chr7:151248645-151248663(+)	SMARCD3	0.024452794	0.9631644497164992	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCD3#chr7:151248441-151248459(-)	SMARCD3	-0.6723265	0.0999418914561864	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SUZ12#chr17:31937137-31937155(-)	SUZ12	-1.4575214	4.608675044569418e-07	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SUZ12#chr17:31937142-31937160(-)	SUZ12	-0.7616078	0.1928928635233145	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SUZ12#chr17:31937193-31937211(+)	SUZ12	0.009106758	0.8791638118363184	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SUZ12#chr17:31937204-31937222(+)	SUZ12	-0.51244175	0.1650012509442405	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SUZ12#chr17:31937369-31937387(+)	SUZ12	-0.18968987	0.4822890477943768	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SUZ12#chr17:31937316-31937334(+)	SUZ12	-0.066524744	0.4537796323801983	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF12#chr15:56918702-56918720(-)	TCF12	-0.26938277	0.0950418892554197	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF12#chr15:56918698-56918716(+)	TCF12	-0.41126195	0.0007985855761681	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF12#chr15:56918718-56918736(+)	TCF12	-0.117881864	0.0625560702746009	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF12#chr15:56918695-56918713(+)	TCF12	-0.38330036	3.1908924442862124e-06	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF12#chr15:56918970-56918988(-)	TCF12	-0.28170374	0.2291293850244974	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF12#chr15:56918689-56918707(-)	TCF12	-0.6978915	1.5953699081974575e-09	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF12#chr15:57219458-57219476(+)	TCF12	0.051897507	0.2875658375995293	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF12#chr15:57219545-57219563(-)	TCF12	0.06547783	0.4328556286992361	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF12#chr15:57219540-57219558(-)	TCF12	-0.14302675	0.1911455870871392	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF12#chr15:57219532-57219550(+)	TCF12	0.067576215	0.5654938535491741	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF12#chr15:57219656-57219674(+)	TCF12	-0.31524616	0.0074088055416921	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF12#chr15:57219562-57219580(+)	TCF12	-0.05409352	0.6961104167638206	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7L1#chr2:85133442-85133460(+)	TCF7L1	0.054906573	0.1751360880470184	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7L1#chr2:85133581-85133599(+)	TCF7L1	-0.04183771	0.600199785003628	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7L1#chr2:85133469-85133487(-)	TCF7L1	0.09391419	0.1870677438652218	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7L1#chr2:85133856-85133874(+)	TCF7L1	-0.016014881	0.8883350139365536	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7L1#chr2:85133584-85133602(+)	TCF7L1	0.17848606	0.1826795839649639	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7L1#chr2:85133800-85133818(+)	TCF7L1	-0.78466415	7.447245118955583e-06	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7L2#chr10:112950266-112950284(-)	TCF7L2	-0.29679883	0.408185319704259	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7L2#chr10:112950282-112950300(-)	TCF7L2	-0.5535639	0.0013207844087572	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7L2#chr10:112950277-112950295(-)	TCF7L2	0.20676635	0.006811804340646	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7L2#chr10:112950246-112950264(-)	TCF7L2	-0.5497025	6.415281448778794e-10	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7L2#chr10:112950297-112950315(-)	TCF7L2	-0.33980012	0.0067989596206546	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7L2#chr10:112950261-112950279(-)	TCF7L2	-0.4739626	0.0059244494891086	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7#chr5:134114699-134114717(-)	TCF7	0.14241855	0.4306855479448801	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7#chr5:134114769-134114787(-)	TCF7	-0.56953454	0.159234804196246	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7#chr5:134115497-134115515(+)	TCF7	-0.816481	0.0755141148571909	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7#chr5:134114704-134114722(+)	TCF7	-0.2118817	0.4296096598359402	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7#chr5:134115500-134115518(+)	TCF7	-0.32745174	0.6580779539403303	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TCF7#chr5:134114765-134114783(-)	TCF7	-0.057409782	0.8742011441813898	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TFCP2L1#chr2:121285117-121285135(+)	TFCP2L1	-0.61636996	0.22935654246804	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TFCP2L1#chr2:121284700-121284718(+)	TFCP2L1	-0.53156924	0.5084480680717521	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TFCP2L1#chr2:121285141-121285159(+)	TFCP2L1	-0.3257084	0.3714920310959104	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TFCP2L1#chr2:121284796-121284814(+)	TFCP2L1	-0.94239706	0.3155959327350666	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TFCP2L1#chr2:121285161-121285179(+)	TFCP2L1	-0.053173915	0.9500461356179988	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TFCP2L1#chr2:121284793-121284811(-)	TFCP2L1	-0.46672663	0.4896696884339986	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
