query	score	qStart	qEnd	qSize	identity	chrom	strand	tStart	tEnd	span
THYN1#chr11:134252963-134252981(+)	21	1	22	22	100.0%	chr11	+	134252962	134252984	22
THYN1#chr11:134253303-134253321(+)	21	1	22	22	100.0%	chr11	+	134253302	134253324	22
THYN1#chr11:134253335-134253353(-)	21	1	22	22	100.0%	chr11	-	134253331	134253353	22
THYN1#chr11:134253347-134253365(+)	21	1	22	22	100.0%	chr11	+	134253346	134253368	22
THYN1#chr11:134253358-134253376(+)	21	1	22	22	100.0%	chr11	+	134253357	134253379	22
THYN1#chr11:134253363-134253381(-)	21	1	22	22	100.0%	chr11	-	134253359	134253381	22
TIGD1#chr2:232550455-232550473(+)	21	1	22	22	100.0%	chr2	+	232550454	232550476	22
TIGD1#chr2:232550462-232550480(+)	21	1	22	22	100.0%	chr2	+	232550461	232550483	22
TIGD1#chr2:232550481-232550499(+)	21	1	22	22	100.0%	chr2	+	232550480	232550502	22
TIGD1#chr2:232550540-232550558(-)	21	1	22	22	100.0%	chr2	-	232550536	232550558	22
TIGD1#chr2:232550540-232550558(-)	19	2	21	22	100.0%	chr11	-	76763072	76763092	20
TIGD1#chr2:232550553-232550571(-)	21	1	22	22	100.0%	chr2	-	232550549	232550571	22
TIGD1#chr2:232550568-232550586(-)	21	1	22	22	100.0%	chr2	-	232550564	232550586	22
TIGD2#chr4:89113555-89113573(+)	21	1	22	22	100.0%	chr4	+	89113554	89113576	22
TIGD2#chr4:89113565-89113583(-)	21	1	22	22	100.0%	chr4	-	89113561	89113583	22
TIGD2#chr4:89113609-89113627(+)	21	1	22	22	100.0%	chr4	+	89113608	89113630	22
TIGD2#chr4:89113669-89113687(+)	21	1	22	22	100.0%	chr4	+	89113668	89113690	22
TIGD2#chr4:89113950-89113968(-)	21	1	22	22	100.0%	chr4	-	89113946	89113968	22
TIGD2#chr4:89113958-89113976(-)	21	1	22	22	100.0%	chr4	-	89113954	89113976	22
TIGD3#chr11:65354826-65354844(-)	21	1	22	22	100.0%	chr11	-	65354822	65354844	22
TIGD3#chr11:65354836-65354854(-)	21	1	22	22	100.0%	chr11	-	65354832	65354854	22
TIGD3#chr11:65354851-65354869(-)	21	1	22	22	100.0%	chr11	-	65354847	65354869	22
TIGD3#chr11:65354877-65354895(-)	21	1	22	22	100.0%	chr11	-	65354873	65354895	22
TIGD3#chr11:65355009-65355027(+)	21	1	22	22	100.0%	chr11	+	65355008	65355030	22
TIGD3#chr11:65355215-65355233(-)	21	1	22	22	100.0%	chr11	-	65355211	65355233	22
TIGD4#chr4:152779372-152779390(+)	21	1	22	22	100.0%	chr4	+	152779371	152779393	22
TIGD4#chr4:152779481-152779499(+)	21	1	22	22	100.0%	chr4	+	152779480	152779502	22
TIGD4#chr4:152779565-152779583(-)	21	1	22	22	100.0%	chr4	-	152779561	152779583	22
TIGD4#chr4:152779671-152779689(-)	21	1	22	22	100.0%	chr4	-	152779667	152779689	22
TIGD4#chr4:152779695-152779713(-)	21	1	22	22	100.0%	chr4	-	152779691	152779713	22
TIGD4#chr4:152779708-152779726(-)	21	1	22	22	100.0%	chr4	-	152779704	152779726	22
TIGD5#chr8:143597834-143597852(+)	21	1	22	22	100.0%	chr8	+	143597833	143597855	22
TIGD5#chr8:143597895-143597913(+)	21	1	22	22	100.0%	chr8	+	143597894	143597916	22
TIGD5#chr8:143597899-143597917(-)	21	1	22	22	100.0%	chr8	-	143597895	143597917	22
TIGD5#chr8:143598091-143598109(+)	21	1	22	22	100.0%	chr8	+	143598090	143598112	22
TIGD5#chr8:143598094-143598112(+)	21	1	22	22	100.0%	chr8	+	143598093	143598115	22
TIGD5#chr8:143598327-143598345(-)	21	1	22	22	100.0%	chr8	-	143598323	143598345	22
TIGD6#chr5:150000467-150000485(-)	21	1	22	22	100.0%	chr5	-	150000463	150000485	22
TIGD6#chr5:150000508-150000526(+)	21	1	22	22	100.0%	chr5	+	150000507	150000529	22
TIGD6#chr5:150000522-150000540(-)	21	1	22	22	100.0%	chr5	-	150000518	150000540	22
TIGD6#chr5:150000543-150000561(+)	21	1	22	22	100.0%	chr5	+	150000542	150000564	22
TIGD6#chr5:150000555-150000573(-)	21	1	22	22	100.0%	chr5	-	150000551	150000573	22
TIGD6#chr5:150000586-150000604(-)	21	1	22	22	100.0%	chr5	-	150000582	150000604	22
TIGD7#chr16:3305345-3305363(+)	21	1	22	22	100.0%	chr16	+	3305344	3305366	22
TIGD7#chr16:3305370-3305388(+)	21	1	22	22	100.0%	chr16	+	3305369	3305391	22
TIGD7#chr16:3305376-3305394(-)	21	1	22	22	100.0%	chr16	-	3305372	3305394	22
TIGD7#chr16:3305389-3305407(+)	21	1	22	22	100.0%	chr16	+	3305388	3305410	22
TIGD7#chr16:3305463-3305481(-)	21	1	22	22	100.0%	chr16	-	3305459	3305481	22
TIGD7#chr16:3305666-3305684(-)	21	1	22	22	100.0%	chr16	-	3305662	3305684	22
TLX1#chr10:101131117-101131135(-)	21	1	22	22	100.0%	chr10	-	101131113	101131135	22
TLX1#chr10:101131135-101131153(-)	21	1	22	22	100.0%	chr10	-	101131131	101131153	22
TLX1#chr10:101131319-101131337(+)	21	1	22	22	100.0%	chr10	+	101131318	101131340	22
TLX1#chr10:101131397-101131415(-)	21	1	22	22	100.0%	chr10	-	101131393	101131415	22
TLX1#chr10:101131657-101131675(+)	21	1	22	22	100.0%	chr10	+	101131656	101131678	22
TLX1#chr10:101131696-101131714(+)	21	1	22	22	100.0%	chr10	+	101131695	101131717	22
TLX2#chr2:74514467-74514485(-)	21	1	22	22	100.0%	chr2	-	74514463	74514485	22
TLX2#chr2:74514471-74514489(+)	21	1	22	22	100.0%	chr2	+	74514470	74514492	22
TLX2#chr2:74514478-74514496(+)	21	1	22	22	100.0%	chr2	+	74514477	74514499	22
TLX2#chr2:74514487-74514505(-)	21	1	22	22	100.0%	chr2	-	74514483	74514505	22
TLX2#chr2:74514581-74514599(-)	21	1	22	22	100.0%	chr2	-	74514577	74514599	22
TLX2#chr2:74514731-74514749(-)	21	1	22	22	100.0%	chr2	-	74514727	74514749	22
TLX3#chr5:171309238-171309256(+)	21	1	22	22	100.0%	chr5	+	171309237	171309259	22
TLX3#chr5:171309261-171309279(+)	21	1	22	22	100.0%	chr5	+	171309260	171309282	22
TLX3#chr5:171309267-171309285(+)	21	1	22	22	100.0%	chr5	+	171309266	171309288	22
TLX3#chr5:171309294-171309312(+)	21	1	22	22	100.0%	chr5	+	171309293	171309315	22
TLX3#chr5:171309308-171309326(-)	21	1	22	22	100.0%	chr5	-	171309304	171309326	22
TLX3#chr5:171309478-171309496(+)	21	1	22	22	100.0%	chr5	+	171309477	171309499	22
TMF1#chr3:69052092-69052110(-)	21	1	22	22	100.0%	chr3	-	69052088	69052110	22
TMF1#chr3:69052218-69052236(-)	21	1	22	22	100.0%	chr3	-	69052214	69052236	22
TMF1#chr3:69052227-69052245(-)	21	1	22	22	100.0%	chr3	-	69052223	69052245	22
TMF1#chr3:69052232-69052250(+)	21	1	22	22	100.0%	chr3	+	69052231	69052253	22
TMF1#chr3:69052238-69052256(-)	21	1	22	22	100.0%	chr3	-	69052234	69052256	22
TMF1#chr3:69052251-69052269(-)	21	1	22	22	100.0%	chr3	-	69052247	69052269	22
TNXB#chr6:32109273-32109291(+)	21	1	22	22	100.0%	chr6	+	32109272	32109294	22
TNXB#chr6:32109301-32109319(+)	21	1	22	22	100.0%	chr6	+	32109300	32109322	22
TNXB#chr6:32109309-32109327(-)	21	1	22	22	100.0%	chr6	-	32109305	32109327	22
TNXB#chr6:32109315-32109333(+)	21	1	22	22	100.0%	chr6	+	32109314	32109336	22
TNXB#chr6:32109319-32109337(+)	21	1	22	22	100.0%	chr6	+	32109318	32109340	22
TNXB#chr6:32109336-32109354(+)	21	1	22	22	100.0%	chr6	+	32109335	32109357	22
TOPORS#chr9:32552356-32552374(+)	21	1	22	22	100.0%	chr9	+	32552355	32552377	22
TOPORS#chr9:32552510-32552528(-)	21	1	22	22	100.0%	chr9	-	32552506	32552528	22
TOPORS#chr9:32552519-32552537(+)	21	1	22	22	100.0%	chr9	+	32552518	32552540	22
TOPORS#chr9:32552582-32552600(-)	21	1	22	22	100.0%	chr9	-	32552578	32552600	22
TOPORS#chr9:32552603-32552621(-)	21	1	22	22	100.0%	chr9	-	32552599	32552621	22
TOPORS#chr9:32552616-32552634(-)	21	1	22	22	100.0%	chr9	-	32552612	32552634	22
TOX#chr8:59118601-59118619(+)	21	1	22	22	100.0%	chr8	+	59118600	59118622	22
TOX#chr8:59118710-59118728(-)	21	1	22	22	100.0%	chr8	-	59118706	59118728	22
TOX#chr8:59118843-59118861(+)	21	1	22	22	100.0%	chr8	+	59118842	59118864	22
TOX#chr8:59118843-59118861(+)	20	1	22	22	95.2%	chr18	+	29272153	29272175	22
TOX#chr8:59119054-59119072(+)	21	1	22	22	100.0%	chr8	+	59119053	59119075	22
TOX#chr8:59119061-59119079(+)	21	1	22	22	100.0%	chr8	+	59119060	59119082	22
TOX#chr8:59119110-59119128(-)	21	1	22	22	100.0%	chr8	-	59119106	59119128	22
TOX2#chr20:43914841-43914859(+)	19	1	19	22	100.0%	chr22	+	29711099	29711118	19
TOX2#chr20:43914841-43914859(+)	21	1	22	22	100.0%	chr20	+	43914840	43914862	22
TOX2#chr20:43914848-43914866(-)	21	1	22	22	100.0%	chr20	-	43914844	43914866	22
TOX2#chr20:43914890-43914908(-)	21	1	22	22	100.0%	chr20	-	43914886	43914908	22
TOX2#chr20:43914893-43914911(-)	21	1	22	22	100.0%	chr20	-	43914889	43914911	22
TOX2#chr20:43914903-43914921(-)	21	1	22	22	100.0%	chr20	-	43914899	43914921	22
TOX2#chr20:43914906-43914924(-)	21	1	22	22	100.0%	chr20	-	43914902	43914924	22
TOX3#chr16:52546796-52546814(-)	21	1	22	22	100.0%	chr16	-	52546792	52546814	22
TOX3#chr16:52546885-52546903(+)	21	1	22	22	100.0%	chr16	+	52546884	52546906	22
TOX3#chr16:52547027-52547045(+)	21	1	22	22	100.0%	chr16	+	52547026	52547048	22
TOX3#chr16:52547107-52547125(-)	21	1	22	22	100.0%	chr16	-	52547103	52547125	22
TOX3#chr16:52547110-52547128(-)	21	1	22	22	100.0%	chr16	-	52547106	52547128	22
TOX3#chr16:52547128-52547146(+)	21	1	22	22	100.0%	chr16	+	52547127	52547149	22
TOX4#chr14:21476886-21476904(-)	21	1	22	22	100.0%	chr14	-	21476882	21476904	22
TOX4#chr14:21477189-21477207(+)	21	1	22	22	100.0%	chr14	+	21477188	21477210	22
TOX4#chr14:21477207-21477225(+)	21	1	22	22	100.0%	chr14	+	21477206	21477228	22
TOX4#chr14:21477379-21477397(+)	21	1	22	22	100.0%	chr14	+	21477378	21477400	22
TOX4#chr14:21477402-21477420(+)	21	1	22	22	100.0%	chr14	+	21477401	21477423	22
TOX4#chr14:21477402-21477420(+)	21	1	22	22	100.0%	chr17	-	8266128	8266151	23
TOX4#chr14:21477594-21477612(+)	21	1	22	22	100.0%	chr14	+	21477593	21477615	22
TP53#chr17:7687058-7687076(+)	21	1	22	22	100.0%	chr17	+	7687057	7687079	22
TP53#chr17:7687217-7687235(-)	21	1	22	22	100.0%	chr17	-	7687213	7687235	22
TP53#chr17:7687366-7687384(+)	21	1	22	22	100.0%	chr17	+	7687365	7687387	22
TP53#chr17:7687449-7687467(-)	21	1	22	22	100.0%	chr17	-	7687445	7687467	22
TP53#chr17:7687460-7687478(-)	21	1	22	22	100.0%	chr17	-	7687456	7687478	22
TP53#chr17:7687466-7687484(-)	21	1	22	22	100.0%	chr17	-	7687462	7687484	22
TP53BP1#chr15:43492900-43492918(-)	21	1	22	22	100.0%	chr15	-	43492896	43492918	22
TP53BP1#chr15:43493093-43493111(-)	21	1	22	22	100.0%	chr15	-	43493089	43493111	22
TP53BP1#chr15:43493101-43493119(-)	21	1	22	22	100.0%	chr15	-	43493097	43493119	22
TP53BP1#chr15:43493105-43493123(-)	21	1	22	22	100.0%	chr15	-	43493101	43493123	22
TP53BP1#chr15:43493115-43493133(-)	21	1	22	22	100.0%	chr15	-	43493111	43493133	22
TP53BP1#chr15:43493159-43493177(-)	21	1	22	22	100.0%	chr15	-	43493155	43493177	22
TP53BP1#chr15:43510228-43510246(+)	21	1	22	22	100.0%	chr15	+	43510227	43510249	22
TP53BP1#chr15:43510365-43510383(+)	21	1	22	22	100.0%	chr15	+	43510364	43510386	22
TP53BP1#chr15:43510403-43510421(-)	21	1	22	22	100.0%	chr15	-	43510399	43510421	22
TP53BP1#chr15:43510408-43510426(-)	21	1	22	22	100.0%	chr15	-	43510404	43510426	22
TP53BP1#chr15:43510417-43510435(+)	21	1	22	22	100.0%	chr15	+	43510416	43510438	22
TP53BP1#chr15:43510464-43510482(-)	21	1	22	22	100.0%	chr15	-	43510460	43510482	22
TP53BP2#chr1:223845711-223845729(+)	21	1	22	22	100.0%	chr1	+	223845710	223845732	22
TP53BP2#chr1:223845872-223845890(+)	21	1	22	22	100.0%	chr1	+	223845871	223845893	22
TP53BP2#chr1:223845898-223845916(+)	21	1	22	22	100.0%	chr1	+	223845897	223845919	22
TP53BP2#chr1:223845904-223845922(+)	21	1	22	22	100.0%	chr1	+	223845903	223845925	22
TP53BP2#chr1:223845938-223845956(-)	21	1	22	22	100.0%	chr1	-	223845934	223845956	22
TP53BP2#chr1:223845949-223845967(-)	21	1	22	22	100.0%	chr1	-	223845945	223845967	22
TP63#chr3:189789703-189789721(+)	21	1	22	22	100.0%	chr3	+	189789702	189789724	22
TP63#chr3:189789712-189789730(+)	21	1	22	22	100.0%	chr3	+	189789711	189789733	22
TP63#chr3:189789715-189789733(+)	21	1	22	22	100.0%	chr3	+	189789714	189789736	22
TP63#chr3:189789720-189789738(+)	21	1	22	22	100.0%	chr3	+	189789719	189789741	22
TP63#chr3:189789822-189789840(+)	21	1	22	22	100.0%	chr3	+	189789821	189789843	22
TP63#chr3:189789826-189789844(-)	21	1	22	22	100.0%	chr3	-	189789822	189789844	22
TP73#chr1:3652548-3652566(+)	21	1	22	22	100.0%	chr1	+	3652547	3652569	22
TP73#chr1:3652565-3652583(+)	21	1	22	22	100.0%	chr1	+	3652564	3652586	22
TP73#chr1:3652766-3652784(+)	21	1	22	22	100.0%	chr1	+	3652765	3652787	22
TP73#chr1:3652902-3652920(+)	21	1	22	22	100.0%	chr1	+	3652901	3652923	22
TP73#chr1:3652976-3652994(+)	21	1	22	22	100.0%	chr1	+	3652975	3652997	22
TP73#chr1:3652988-3653006(+)	21	1	22	22	100.0%	chr1	+	3652987	3653009	22
TPI1#chr12:6867491-6867509(+)	21	1	22	22	100.0%	chr12	+	6867490	6867512	22
TPI1#chr12:6867737-6867755(+)	21	1	22	22	100.0%	chr12	+	6867736	6867758	22
TPI1#chr12:6867781-6867799(+)	21	1	22	22	100.0%	chr12	+	6867780	6867802	22
TPI1#chr12:6867852-6867870(+)	21	1	22	22	100.0%	chr12	+	6867851	6867873	22
TPI1#chr12:6867967-6867985(+)	21	1	22	22	100.0%	chr12	+	6867966	6867988	22
TPI1#chr12:6867977-6867995(+)	21	1	22	22	100.0%	chr12	+	6867976	6867998	22
TPRX1#chr19:47818602-47818620(+)	21	1	22	22	100.0%	chr19	+	47818601	47818623	22
TPRX1#chr19:47818608-47818626(+)	21	1	22	22	100.0%	chr19	+	47818607	47818629	22
TPRX1#chr19:47818615-47818633(+)	21	1	22	22	100.0%	chr19	+	47818614	47818636	22
TPRX1#chr19:47818673-47818691(+)	21	1	22	22	100.0%	chr19	+	47818672	47818694	22
TPRX1#chr19:47818692-47818710(-)	21	1	22	22	100.0%	chr19	-	47818688	47818710	22
TPRX1#chr19:47818703-47818721(-)	21	1	22	22	100.0%	chr19	-	47818699	47818721	22
TRAFD1#chr12:112125539-112125557(-)	21	1	22	22	100.0%	chr12	-	112125535	112125557	22
TRAFD1#chr12:112125573-112125591(-)	21	1	22	22	100.0%	chr12	-	112125569	112125591	22
TRAFD1#chr12:112125609-112125627(-)	21	1	22	22	100.0%	chr12	-	112125605	112125627	22
TRAFD1#chr12:112125611-112125629(+)	21	1	22	22	100.0%	chr12	+	112125610	112125632	22
TRAFD1#chr12:112125617-112125635(-)	21	1	22	22	100.0%	chr12	-	112125613	112125635	22
TRAFD1#chr12:112125896-112125914(-)	21	1	22	22	100.0%	chr12	-	112125892	112125914	22
TRERF1#chr6:42451110-42451128(-)	21	1	22	22	100.0%	chr6	-	42451106	42451128	22
TRERF1#chr6:42451566-42451584(-)	21	1	22	22	100.0%	chr6	-	42451562	42451584	22
TRERF1#chr6:42451608-42451626(-)	21	1	22	22	100.0%	chr6	-	42451604	42451626	22
TRERF1#chr6:42451720-42451738(-)	21	1	22	22	100.0%	chr6	-	42451716	42451738	22
TRERF1#chr6:42451762-42451780(-)	21	1	22	22	100.0%	chr6	-	42451758	42451780	22
TRERF1#chr6:42451790-42451808(-)	21	1	22	22	100.0%	chr6	-	42451786	42451808	22
TRIM22#chr11:5689791-5689809(+)	21	1	22	22	100.0%	chr11	+	5689790	5689812	22
TRIM22#chr11:5689819-5689837(+)	21	1	22	22	100.0%	chr11	+	5689818	5689840	22
TRIM22#chr11:5689846-5689864(-)	21	1	22	22	100.0%	chr11	-	5689842	5689864	22
TRIM22#chr11:5689868-5689886(-)	21	1	22	22	100.0%	chr11	-	5689864	5689886	22
TRIM22#chr11:5689899-5689917(+)	21	1	22	22	100.0%	chr11	+	5689898	5689920	22
TRIM22#chr11:5689994-5690012(+)	21	1	22	22	100.0%	chr11	+	5689993	5690015	22
TRIM25#chr17:56913644-56913662(+)	21	1	22	22	100.0%	chr17	+	56913643	56913665	22
TRIM25#chr17:56913652-56913670(-)	21	1	22	22	100.0%	chr17	-	56913648	56913670	22
TRIM25#chr17:56913969-56913987(+)	21	1	22	22	100.0%	chr17	+	56913968	56913990	22
TRIM25#chr17:56913981-56913999(+)	21	1	22	22	100.0%	chr17	+	56913980	56914002	22
TRIM25#chr17:56913988-56914006(-)	21	1	22	22	100.0%	chr17	-	56913984	56914006	22
TRIM25#chr17:56913998-56914016(-)	21	1	22	22	100.0%	chr17	-	56913994	56914016	22
TRIM27#chr6:28923729-28923747(+)	21	1	22	22	100.0%	chr6	+	28923728	28923750	22
TRIM27#chr6:28923827-28923845(-)	21	1	22	22	100.0%	chr6	-	28923823	28923845	22
TRIM27#chr6:28923867-28923885(+)	21	1	22	22	100.0%	chr6	+	28923866	28923888	22
TRIM27#chr6:28923889-28923907(+)	21	1	22	22	100.0%	chr6	+	28923888	28923910	22
TRIM27#chr6:28923907-28923925(-)	21	1	22	22	100.0%	chr6	-	28923903	28923925	22
TRIM27#chr6:28923934-28923952(+)	21	1	22	22	100.0%	chr6	+	28923933	28923955	22
TRIM28#chr19:58544027-58544045(-)	21	1	22	22	100.0%	chr19	-	58544023	58544045	22
TRIM28#chr19:58544504-58544522(+)	21	1	22	22	100.0%	chr19	+	58544503	58544525	22
TRIM28#chr19:58544525-58544543(+)	21	1	22	22	100.0%	chr19	+	58544524	58544546	22
TRIM28#chr19:58544584-58544602(-)	21	1	22	22	100.0%	chr19	-	58544580	58544602	22
TRIM28#chr19:58544664-58544682(+)	21	1	22	22	100.0%	chr19	+	58544663	58544685	22
TRIM28#chr19:58544740-58544758(+)	21	1	22	22	100.0%	chr19	+	58544739	58544761	22
TRIM29#chr11:120122614-120122632(+)	21	1	22	22	100.0%	chr11	+	120122613	120122635	22
TRIM29#chr11:120122975-120122993(+)	21	1	22	22	100.0%	chr11	+	120122974	120122996	22
TRIM29#chr11:120123006-120123024(-)	21	1	22	22	100.0%	chr11	-	120123002	120123024	22
TRIM29#chr11:120123013-120123031(-)	21	1	22	22	100.0%	chr11	-	120123009	120123031	22
TRIM29#chr11:120123016-120123034(-)	21	1	22	22	100.0%	chr11	-	120123012	120123034	22
TRIM29#chr11:120123064-120123082(+)	21	1	22	22	100.0%	chr11	+	120123063	120123085	22
TRIM29#chr11:120137900-120137918(-)	21	1	22	22	100.0%	chr11	-	120137896	120137918	22
TRIM29#chr11:120138049-120138067(+)	21	1	22	22	100.0%	chr11	+	120138048	120138070	22
TRIM29#chr11:120138072-120138090(+)	21	1	22	22	100.0%	chr11	+	120138071	120138093	22
TRIM29#chr11:120138084-120138102(+)	21	1	22	22	100.0%	chr11	+	120138083	120138105	22
TRIM29#chr11:120138111-120138129(+)	21	1	22	22	100.0%	chr11	+	120138110	120138132	22
TRIM29#chr11:120138128-120138146(-)	21	1	22	22	100.0%	chr11	-	120138124	120138146	22
TRPS1#chr8:115668571-115668589(+)	21	1	22	22	100.0%	chr8	+	115668570	115668592	22
TRPS1#chr8:115668765-115668783(+)	21	1	22	22	100.0%	chr8	+	115668764	115668786	22
TRPS1#chr8:115668772-115668790(+)	21	1	22	22	100.0%	chr8	+	115668771	115668793	22
TRPS1#chr8:115668838-115668856(+)	21	1	22	22	100.0%	chr8	+	115668837	115668859	22
TRPS1#chr8:115668877-115668895(+)	21	1	22	22	100.0%	chr8	+	115668876	115668898	22
TRPS1#chr8:115668959-115668977(-)	21	1	22	22	100.0%	chr8	-	115668955	115668977	22
TSC22D1#chr13:44436786-44436804(-)	21	1	22	22	100.0%	chr13	-	44436782	44436804	22
TSC22D1#chr13:44436796-44436814(+)	21	1	22	22	100.0%	chr13	+	44436795	44436817	22
TSC22D1#chr13:44436810-44436828(-)	21	1	22	22	100.0%	chr13	-	44436806	44436828	22
TSC22D1#chr13:44436827-44436845(-)	21	1	22	22	100.0%	chr13	-	44436823	44436845	22
TSC22D1#chr13:44436839-44436857(-)	21	1	22	22	100.0%	chr13	-	44436835	44436857	22
TSC22D1#chr13:44436841-44436859(+)	21	1	22	22	100.0%	chr13	+	44436840	44436862	22
TSC22D2#chr3:150408282-150408300(+)	21	1	22	22	100.0%	chr3	+	150408281	150408303	22
TSC22D2#chr3:150408357-150408375(-)	21	1	22	22	100.0%	chr3	-	150408353	150408375	22
TSC22D2#chr3:150408363-150408381(+)	21	1	22	22	100.0%	chr3	+	150408362	150408384	22
TSC22D2#chr3:150408363-150408381(+)	19	1	19	22	100.0%	chr22	-	23520071	23520090	19
TSC22D2#chr3:150408367-150408385(-)	21	1	22	22	100.0%	chr3	-	150408363	150408385	22
TSC22D2#chr3:150408533-150408551(-)	21	1	22	22	100.0%	chr3	-	150408529	150408551	22
TSC22D2#chr3:150408660-150408678(+)	21	1	22	22	100.0%	chr3	+	150408659	150408681	22
TSC22D3#chrX:107716580-107716598(+)	21	1	22	22	100.0%	chrX	+	107716579	107716601	22
TSC22D3#chrX:107716781-107716799(-)	21	1	22	22	100.0%	chrX	-	107716777	107716799	22
TSC22D3#chrX:107716919-107716937(+)	21	1	22	22	100.0%	chrX	+	107716918	107716940	22
TSC22D3#chrX:107716919-107716937(+)	19	1	19	22	100.0%	chr22	-	50698232	50698251	19
TSC22D3#chrX:107716976-107716994(+)	21	1	22	22	100.0%	chrX	+	107716975	107716997	22
TSC22D3#chrX:107716991-107717009(+)	21	1	22	22	100.0%	chrX	+	107716990	107717012	22
TSC22D3#chrX:107717021-107717039(-)	21	1	22	22	100.0%	chrX	-	107717017	107717039	22
TSC22D4#chr7:100479017-100479035(-)	21	1	22	22	100.0%	chr7	-	100479013	100479035	22
TSC22D4#chr7:100479088-100479106(+)	21	1	22	22	100.0%	chr7	+	100479087	100479109	22
TSC22D4#chr7:100479117-100479135(-)	21	1	22	22	100.0%	chr7	-	100479113	100479135	22
TSC22D4#chr7:100479148-100479166(-)	21	1	22	22	100.0%	chr7	-	100479144	100479166	22
TSC22D4#chr7:100479152-100479170(+)	21	1	22	22	100.0%	chr7	+	100479151	100479173	22
TSC22D4#chr7:100479241-100479259(-)	21	1	22	22	100.0%	chr7	-	100479237	100479259	22
TSHZ1#chr18:75210878-75210896(+)	21	1	22	22	100.0%	chr18	+	75210877	75210899	22
TSHZ1#chr18:75210885-75210903(+)	21	1	22	22	100.0%	chr18	+	75210884	75210906	22
TSHZ1#chr18:75210930-75210948(-)	21	1	22	22	100.0%	chr18	-	75210926	75210948	22
TSHZ1#chr18:75210935-75210953(-)	21	1	22	22	100.0%	chr18	-	75210931	75210953	22
TSHZ1#chr18:75210959-75210977(-)	21	1	22	22	100.0%	chr18	-	75210955	75210977	22
TSHZ1#chr18:75211235-75211253(+)	21	1	22	22	100.0%	chr18	+	75211234	75211256	22
TSHZ2#chr20:52972312-52972330(+)	21	1	22	22	100.0%	chr20	+	52972311	52972333	22
TSHZ2#chr20:52972366-52972384(+)	21	1	22	22	100.0%	chr20	+	52972365	52972387	22
TSHZ2#chr20:52972396-52972414(-)	21	1	22	22	100.0%	chr20	-	52972392	52972414	22
TSHZ2#chr20:52972471-52972489(+)	21	1	22	22	100.0%	chr20	+	52972470	52972492	22
TSHZ2#chr20:52972685-52972703(-)	21	1	22	22	100.0%	chr20	-	52972681	52972703	22
TSHZ3#chr19:31349211-31349229(-)	21	1	22	22	100.0%	chr19	-	31349207	31349229	22
TSHZ3#chr19:31349335-31349353(-)	21	1	22	22	100.0%	chr19	-	31349331	31349353	22
TSHZ3#chr19:31349354-31349372(+)	21	1	22	22	100.0%	chr19	+	31349353	31349375	22
TSHZ3#chr19:31349405-31349423(+)	21	1	22	22	100.0%	chr19	+	31349404	31349426	22
TSHZ3#chr19:31349409-31349427(+)	21	1	22	22	100.0%	chr19	+	31349408	31349430	22
TSHZ3#chr19:31349416-31349434(+)	21	1	22	22	100.0%	chr19	+	31349415	31349437	22
TTF1#chr9:132406633-132406651(-)	21	1	22	22	100.0%	chr9	-	132406629	132406651	22
TTF1#chr9:132406729-132406747(-)	21	1	22	22	100.0%	chr9	-	132406725	132406747	22
TTF1#chr9:132406792-132406810(-)	21	1	22	22	100.0%	chr9	-	132406788	132406810	22
TTF1#chr9:132406811-132406829(-)	21	1	22	22	100.0%	chr9	-	132406807	132406829	22
TTF1#chr9:132406820-132406838(+)	21	1	22	22	100.0%	chr9	+	132406819	132406841	22
TTF1#chr9:132406824-132406842(-)	21	1	22	22	100.0%	chr9	-	132406820	132406842	22
TUB#chr11:8038774-8038792(+)	21	1	22	22	100.0%	chr11	+	8038773	8038795	22
TUB#chr11:8038813-8038831(-)	21	1	22	22	100.0%	chr11	-	8038809	8038831	22
TUB#chr11:8038831-8038849(-)	21	1	22	22	100.0%	chr11	-	8038827	8038849	22
TUB#chr11:8038855-8038873(-)	21	1	22	22	100.0%	chr11	-	8038851	8038873	22
TUB#chr11:8038861-8038879(-)	21	1	22	22	100.0%	chr11	-	8038857	8038879	22
TUB#chr11:8038872-8038890(-)	21	1	22	22	100.0%	chr11	-	8038868	8038890	22
TULP1#chr6:35512253-35512271(-)	21	1	22	22	100.0%	chr6	-	35512249	35512271	22
TULP1#chr6:35512800-35512818(+)	21	1	22	22	100.0%	chr6	+	35512799	35512821	22
TULP1#chr6:35512814-35512832(-)	21	1	22	22	100.0%	chr6	-	35512810	35512832	22
TULP1#chr6:35512818-35512836(+)	21	1	22	22	100.0%	chr6	+	35512817	35512839	22
TULP1#chr6:35512831-35512849(-)	21	1	22	22	100.0%	chr6	-	35512827	35512849	22
TULP1#chr6:35512834-35512852(+)	21	1	22	22	100.0%	chr6	+	35512833	35512855	22
TULP2#chr19:48898554-48898572(-)	21	1	22	22	100.0%	chr19	-	48898550	48898572	22
TULP2#chr19:48898626-48898644(+)	21	1	22	22	100.0%	chr19	+	48898625	48898647	22
TULP2#chr19:48898648-48898666(+)	21	1	22	22	100.0%	chr19	+	48898647	48898669	22
TULP2#chr19:48898666-48898684(+)	19	1	19	22	100.0%	chr6	-	58211431	58211450	19
TULP2#chr19:48898683-48898701(-)	21	1	22	22	100.0%	chr19	-	48898679	48898701	22
