,pval_outlier
PRDM8#chr4:80183828-80183846(+),0.2771
PRDM8#chr4:80183837-80183855(-),0.0319
PRDM8#chr4:80183845-80183863(-),1.0
PRDM8#chr4:80183966-80183984(+),0.9997
PRDM8#chr4:80184003-80184021(-),0.0548
PRDM8#chr4:80197522-80197540(-),0.9854
PRDM8#chr4:80197581-80197599(-),0.0548
PRDM8#chr4:80197621-80197639(+),0.9926
PRDM8#chr4:80197716-80197734(-),0.5649
PRDM8#chr4:80197756-80197774(-),0.4649
PRDM8#chr4:80197849-80197867(-),1.0
PRDM9#chr5:23507593-23507611(-),0.9984
PRDM9#chr5:23507606-23507624(-),0.1366
PRDM9#chr5:23507609-23507627(-),0.9854
PRDM9#chr5:23507611-23507629(+),1.0
PRDM9#chr5:23507629-23507647(+),0.9964
PRDM9#chr5:23507643-23507661(+),0.8209
PREB#chr2:27134161-27134179(+),1.0
PREB#chr2:27134583-27134601(+),1.0
PREB#chr2:27134592-27134610(-),1.0
PREB#chr2:27134597-27134615(-),1.0
PREB#chr2:27134610-27134628(-),1.0
PREB#chr2:27134614-27134632(-),1.0
PRKRIP1#chr7:102363890-102363908(-),1.0
PRKRIP1#chr7:102363973-102363991(+),1.0
PRKRIP1#chr7:102364021-102364039(+),1.0
PRKRIP1#chr7:102364030-102364048(-),1.0
PRKRIP1#chr7:102364234-102364252(+),1.0
PRKRIP1#chr7:102364284-102364302(+),1.0
PRKRIP1#chr7:102396413-102396431(-),0.2771
PRKRIP1#chr7:102396415-102396433(+),1.0
PRKRIP1#chr7:102396423-102396441(-),0.4649
PRKRIP1#chr7:102396431-102396449(-),0.9964
PRKRIP1#chr7:102396434-102396452(-),0.8792
PRKRIP1#chr7:102396454-102396472(-),0.661
PRKRIR#chr11:76380661-76380679(+),0.0
PRKRIR#chr11:76380706-76380724(-),1.0
PRKRIR#chr11:76380980-76380998(+),1.0
PRKRIR#chr11:76381000-76381018(+),0.4649
PRKRIR#chr11:76381039-76381057(-),1.0
PRKRIR#chr11:76381057-76381075(-),0.1995
PRMT3#chr11:20387715-20387733(+),1.0
PRMT3#chr11:20387758-20387776(+),0.9964
PRMT3#chr11:20387775-20387793(-),0.8209
PRMT3#chr11:20387827-20387845(-),0.9731
PRMT3#chr11:20387944-20387962(-),0.9227
PRMT3#chr11:20388186-20388204(-),0.367
PROP1#chr5:177995827-177995845(-),0.9964
PROP1#chr5:177995884-177995902(-),1.0
PROP1#chr5:177996028-177996046(-),0.9999
PROP1#chr5:177996183-177996201(-),0.661
PROP1#chr5:177996232-177996250(-),0.0889
PROP1#chr5:177996278-177996296(-),0.8209
PROX1#chr1:213987944-213987962(+),0.8209
PROX1#chr1:213987971-213987989(-),0.661
PROX1#chr1:213988004-213988022(-),0.9731
PROX1#chr1:213988047-213988065(-),0.0548
PROX1#chr1:213988063-213988081(-),0.0889
PROX1#chr1:213988468-213988486(-),1.0
PROX2#chr14:74863532-74863550(-),0.8209
PROX2#chr14:74863581-74863599(+),0.9993
PROX2#chr14:74863701-74863719(+),0.9999
PROX2#chr14:74863764-74863782(-),0.9531
PROX2#chr14:74863767-74863785(+),0.0021
PROX2#chr14:74863778-74863796(+),0.5649
PRR12#chr19:49591192-49591210(+),1.0
PRR12#chr19:49591198-49591216(-),0.0319
PRR12#chr19:49591215-49591233(+),0.4649
PRR12#chr19:49591222-49591240(-),0.9999
PRR12#chr19:49591631-49591649(-),0.9531
PRR12#chr19:49591642-49591660(-),0.9999
PRRX1#chr1:170663129-170663147(+),0.8792
PRRX1#chr1:170663167-170663185(+),0.9997
PRRX1#chr1:170663215-170663233(+),0.5649
PRRX1#chr1:170663258-170663276(-),0.9984
PRRX1#chr1:170663400-170663418(+),0.8209
PRRX1#chr1:170663452-170663470(-),0.367
PRRX1#chr1:170664225-170664243(+),1.0
PRRX1#chr1:170664230-170664248(+),1.0
PRRX1#chr1:170664247-170664265(+),1.0
PRRX1#chr1:170664265-170664283(+),1.0
PRRX1#chr1:170664370-170664388(+),1.0
PRRX1#chr1:170664415-170664433(+),1.0
PRRX2#chr9:129665716-129665734(-),0.9964
PRRX2#chr9:129665734-129665752(+),0.8792
PRRX2#chr9:129665742-129665760(+),0.9531
PRRX2#chr9:129665807-129665825(-),0.0319
PRRX2#chr9:129665896-129665914(-),0.9964
PRRX2#chr9:129666073-129666091(+),0.9964
PSIP1#chr9:15510566-15510584(-),0.9997
PSIP1#chr9:15510764-15510782(+),0.9999
PSIP1#chr9:15510768-15510786(+),0.1366
PSIP1#chr9:15510958-15510976(-),0.7476
PSIP1#chr9:15510969-15510987(+),0.1366
PSIP1#chr9:15510987-15511005(+),0.9984
PSMA1#chr11:14519918-14519936(+),1.0
PSMA1#chr11:14519973-14519991(-),1.0
PSMA1#chr11:14520074-14520092(+),1.0
PSMA1#chr11:14520283-14520301(+),1.0
PSMA1#chr11:14520286-14520304(+),1.0
PSMA1#chr11:14520299-14520317(-),1.0
PSMB1#chr6:170552827-170552845(+),1.0
PSMB1#chr6:170553037-170553055(+),1.0
PSMB1#chr6:170553205-170553223(+),1.0
PSMB1#chr6:170553228-170553246(+),1.0
PSMB1#chr6:170553258-170553276(-),1.0
PSMB1#chr6:170553267-170553285(-),1.0
PSMB4#chr1:151399570-151399588(+),0.0
PSMB4#chr1:151399580-151399598(-),0.9999
PSMB4#chr1:151399606-151399624(+),0.8209
PSMB4#chr1:151399616-151399634(-),0.9926
PSMB4#chr1:151399752-151399770(+),0.367
PSMB4#chr1:151399794-151399812(+),0.9984
PSMC3#chr11:47425762-47425780(-),0.661
PSMC3#chr11:47425869-47425887(-),1.0
PSMC3#chr11:47426188-47426206(+),0.1366
PSMC3#chr11:47426207-47426225(-),0.9964
PSMC3#chr11:47426220-47426238(-),0.8792
PSMC3#chr11:47426246-47426264(+),1.0
PTF1A#chr10:23192333-23192351(-),0.1995
PTF1A#chr10:23192366-23192384(+),0.9964
PTF1A#chr10:23192369-23192387(+),0.9926
PTF1A#chr10:23192616-23192634(-),0.9531
PTF1A#chr10:23192719-23192737(-),0.661
PTF1A#chr10:23192793-23192811(+),1.0
PTTG1#chr5:160421840-160421858(+),0.0176
PTTG1#chr5:160421856-160421874(+),1.0
PTTG1#chr5:160421865-160421883(-),0.8209
PTTG1#chr5:160421910-160421928(+),0.9227
PTTG1#chr5:160421916-160421934(+),0.0176
PTTG1#chr5:160422043-160422061(+),0.8209
PUF60#chr8:143828848-143828866(-),0.9731
PUF60#chr8:143829249-143829267(+),0.8792
PUF60#chr8:143829269-143829287(+),0.0889
PUF60#chr8:143829303-143829321(-),1.0
PUF60#chr8:143829314-143829332(-),0.9984
PUF60#chr8:143829354-143829372(-),0.0548
PURA#chr5:140107805-140107823(-),1.0
PURA#chr5:140107819-140107837(-),1.0
PURA#chr5:140107848-140107866(+),1.0
PURA#chr5:140107852-140107870(+),1.0
PURA#chr5:140108047-140108065(+),1.0
PURA#chr5:140108061-140108079(-),1.0
PURA#chr5:140114164-140114182(+),1.0
PURA#chr5:140114167-140114185(+),1.0
PURA#chr5:140114180-140114198(+),1.0
PURA#chr5:140114195-140114213(+),1.0
PURA#chr5:140114333-140114351(-),1.0
PURA#chr5:140114504-140114522(-),1.0
PURB#chr7:44885259-44885277(+),1.0
PURB#chr7:44885348-44885366(-),1.0
PURB#chr7:44885437-44885455(-),1.0
PURB#chr7:44885463-44885481(-),1.0
PURB#chr7:44885510-44885528(-),1.0
PURB#chr7:44885530-44885548(-),1.0
PURG#chr8:31033103-31033121(-),0.9926
PURG#chr8:31033270-31033288(+),1.0
PURG#chr8:31033283-31033301(-),0.9854
PURG#chr8:31033295-31033313(-),1.0
PURG#chr8:31033298-31033316(-),0.367
PURG#chr8:31033301-31033319(-),0.2771
RAG1#chr11:36567997-36568015(+),1.0
RAG1#chr11:36568002-36568020(+),1.0
RAG1#chr11:36568049-36568067(-),1.0
RAG1#chr11:36568077-36568095(-),1.0
RAG1#chr11:36568085-36568103(+),1.0
RAG1#chr11:36568399-36568417(+),1.0
RARA#chr17:40318275-40318293(-),1.0
RARA#chr17:40318306-40318324(+),1.0
RARA#chr17:40318318-40318336(+),1.0
RARA#chr17:40318332-40318350(-),1.0
RARA#chr17:40318481-40318499(-),1.0
RARA#chr17:40318518-40318536(-),1.0
RARA#chr17:40342381-40342399(-),0.2771
RARA#chr17:40342397-40342415(+),0.9964
RARA#chr17:40342412-40342430(-),0.9227
RARA#chr17:40342418-40342436(+),1.0
RARA#chr17:40342427-40342445(-),0.0548
RARA#chr17:40342570-40342588(+),1.0
RARB#chr3:25428258-25428276(+),0.4649
RARB#chr3:25428276-25428294(+),1.0
RARB#chr3:25428280-25428298(+),0.367
RARB#chr3:25428320-25428338(-),0.7476
RARB#chr3:25428455-25428473(+),0.9993
RARB#chr3:25428500-25428518(-),1.0
RARG#chr12:53220106-53220124(+),1.0
RARG#chr12:53220228-53220246(+),0.8792
RARG#chr12:53220287-53220305(+),0.7476
RARG#chr12:53220315-53220333(-),1.0
RARG#chr12:53220324-53220342(-),0.5649
RARG#chr12:53220331-53220349(-),0.9984
RARG#chr12:53231789-53231807(-),1.0
RARG#chr12:53231836-53231854(-),1.0
RARG#chr12:53231922-53231940(+),1.0
RARG#chr12:53231962-53231980(-),1.0
RARG#chr12:53232068-53232086(-),1.0
RARG#chr12:53232177-53232195(-),1.0
RAX#chr18:59273308-59273326(-),0.4649
RAX#chr18:59273335-59273353(+),1.0
RAX#chr18:59273338-59273356(+),0.661
RAX#chr18:59273375-59273393(-),0.2771
RAX#chr18:59273382-59273400(-),0.2771
RAX#chr18:59273388-59273406(+),1.0
RAX2#chr19:3771993-3772011(-),0.5649
RAX2#chr19:3772174-3772192(+),0.367
RAX2#chr19:3772178-3772196(-),0.2771
RAX2#chr19:3772183-3772201(-),0.9997
RAX2#chr19:3772207-3772225(-),0.9531
RAX2#chr19:3772246-3772264(+),1.0
RB1#chr13:48303814-48303832(+),1.0
RB1#chr13:48303843-48303861(-),1.0
RB1#chr13:48303865-48303883(-),1.0
RB1#chr13:48303868-48303886(-),1.0
RB1#chr13:48303878-48303896(-),1.0
RB1#chr13:48303901-48303919(-),1.0
RB1CC1#chr8:52656074-52656092(+),1.0
RB1CC1#chr8:52656078-52656096(-),1.0
RB1CC1#chr8:52656162-52656180(-),1.0
RB1CC1#chr8:52656174-52656192(-),1.0
RB1CC1#chr8:52656470-52656488(-),1.0
RB1CC1#chr8:52656474-52656492(-),1.0
RB1CC1#chr8:52714363-52714381(+),1.0
RB1CC1#chr8:52714368-52714386(+),1.0
RB1CC1#chr8:52714373-52714391(+),1.0
RB1CC1#chr8:52714391-52714409(+),1.0
RB1CC1#chr8:52714398-52714416(-),1.0
RB1CC1#chr8:52714410-52714428(-),1.0
RBAK#chr7:5045853-5045871(-),0.661
RBAK#chr7:5045951-5045969(+),0.9926
RBAK#chr7:5046047-5046065(-),0.9531
RBAK#chr7:5046093-5046111(-),0.9926
RBAK#chr7:5046201-5046219(-),1.0
RBAK#chr7:5046275-5046293(+),0.0319
RBAK#chr7:5072118-5072136(+),1.0
RBAK#chr7:5072142-5072160(+),0.4649
RBAK#chr7:5072160-5072178(+),0.367
RBAK#chr7:5072194-5072212(-),0.367
RBAK#chr7:5072199-5072217(+),0.9999
RBAK#chr7:5072217-5072235(+),0.8792
RBCK1#chr20:408225-408243(+),1.0
RBCK1#chr20:408321-408339(-),1.0
RBCK1#chr20:408327-408345(+),1.0
RBCK1#chr20:408333-408351(-),1.0
RBCK1#chr20:408376-408394(+),1.0
RBCK1#chr20:408540-408558(-),1.0
RBL2#chr16:53434495-53434513(-),0.9926
RBL2#chr16:53434520-53434538(-),0.9731
RBL2#chr16:53434526-53434544(-),0.9926
RBL2#chr16:53434529-53434547(+),0.4649
RBL2#chr16:53434546-53434564(-),0.0021
RBL2#chr16:53434563-53434581(-),1.0
RBL2#chr16:53435641-53435659(+),1.0
RBL2#chr16:53435699-53435717(+),1.0
RBL2#chr16:53435705-53435723(+),1.0
RBL2#chr16:53435724-53435742(+),1.0
RBL2#chr16:53435862-53435880(+),1.0
RBL2#chr16:53435865-53435883(+),1.0
RBMS1#chr2:160493615-160493633(+),0.9227
RBMS1#chr2:160493621-160493639(+),0.9984
RBMS1#chr2:160493650-160493668(-),0.4649
RBMS1#chr2:160493758-160493776(+),0.1366
RBMS1#chr2:160493790-160493808(+),0.9854
RBMS1#chr2:160493815-160493833(+),1.0
RBPJ#chr4:26320966-26320984(+),1.0
RBPJ#chr4:26320979-26320997(+),1.0
RBPJ#chr4:26321011-26321029(+),1.0
RBPJ#chr4:26321028-26321046(+),1.0
RBPJ#chr4:26321040-26321058(+),1.0
RBPJ#chr4:26321046-26321064(+),1.0
RBPJL#chr20:45306865-45306883(+),1.0
RBPJL#chr20:45306869-45306887(+),1.0
RBPJL#chr20:45306873-45306891(+),1.0
RBPJL#chr20:45306917-45306935(+),1.0
RBPJL#chr20:45306921-45306939(-),1.0
RBPJL#chr20:45307105-45307123(-),1.0
RC3H2#chr9:122905107-122905125(-),1.0
RC3H2#chr9:122905128-122905146(+),0.9997
RC3H2#chr9:122905237-122905255(-),0.367
RC3H2#chr9:122905243-122905261(+),0.367
RC3H2#chr9:122905246-122905264(+),0.9731
RC3H2#chr9:122905249-122905267(+),0.9984
RCAN1#chr21:34526660-34526678(-),0.5649
RCAN1#chr21:34526783-34526801(-),0.9984
RCAN1#chr21:34526798-34526816(-),0.8792
RCAN1#chr21:34526806-34526824(+),1.0
RCAN1#chr21:34526811-34526829(-),1.0
RCAN1#chr21:34526816-34526834(-),0.7476
RCOR1#chr14:102592629-102592647(+),1.0
RCOR1#chr14:102592641-102592659(-),1.0
RCOR1#chr14:102592656-102592674(-),1.0
RCOR1#chr14:102592688-102592706(+),1.0
RCOR1#chr14:102592698-102592716(+),1.0
RCOR1#chr14:102592904-102592922(+),1.0
RCOR2#chr11:63916556-63916574(+),0.9926
RCOR2#chr11:63916700-63916718(+),0.1995
RCOR2#chr11:63916766-63916784(-),0.4649
RCOR2#chr11:63917063-63917081(+),0.9984
RCOR2#chr11:63917105-63917123(-),1.0
RCOR2#chr11:63917144-63917162(-),0.9926
RCOR3#chr1:211259379-211259397(+),1.0
RCOR3#chr1:211259384-211259402(+),1.0
RCOR3#chr1:211259390-211259408(+),1.0
RCOR3#chr1:211259420-211259438(-),1.0
RCOR3#chr1:211259551-211259569(-),1.0
RCOR3#chr1:211259578-211259596(+),1.0
REL#chr2:60881597-60881615(+),0.0319
REL#chr2:60881600-60881618(+),1.0
REL#chr2:60881604-60881622(-),0.8792
REL#chr2:60881613-60881631(-),0.9999
REL#chr2:60881624-60881642(+),0.1366
REL#chr2:60881640-60881658(+),1.0
RELA#chr11:65662554-65662572(-),1.0
RELA#chr11:65662876-65662894(-),1.0
RELA#chr11:65662888-65662906(+),1.0
RELA#chr11:65662891-65662909(+),1.0
RELA#chr11:65662899-65662917(-),1.0
RELA#chr11:65662935-65662953(-),1.0
RELB#chr19:45001504-45001522(-),0.0021
RELB#chr19:45001510-45001528(-),0.661
RELB#chr19:45001518-45001536(-),0.4649
RELB#chr19:45001526-45001544(-),0.9926
RELB#chr19:45001544-45001562(-),0.9531
RELB#chr19:45001891-45001909(+),0.9926
REPIN1#chr7:150368865-150368883(+),1.0
REPIN1#chr7:150368894-150368912(-),1.0
REPIN1#chr7:150368904-150368922(-),1.0
REPIN1#chr7:150369051-150369069(+),1.0
REPIN1#chr7:150369111-150369129(+),1.0
REPIN1#chr7:150369624-150369642(-),1.0
RERE#chr1:8817358-8817376(+),0.9993
RERE#chr1:8817552-8817570(+),0.1366
RERE#chr1:8817613-8817631(-),0.2771
RERE#chr1:8817624-8817642(+),0.9227
RERE#chr1:8817646-8817664(+),1.0
RERE#chr1:8817659-8817677(-),0.9854
REST#chr4:56907913-56907931(+),1.0
REST#chr4:56907930-56907948(+),1.0
REST#chr4:56907941-56907959(-),1.0
REST#chr4:56908123-56908141(-),1.0
REST#chr4:56908162-56908180(+),1.0
REST#chr4:56908287-56908305(+),1.0
REST#chr4:56908921-56908939(+),1.0
REST#chr4:56908955-56908973(+),0.9999
REST#chr4:56908960-56908978(-),0.9926
REST#chr4:56908979-56908997(+),0.9227
REST#chr4:56908984-56909002(-),0.0009
REST#chr4:56909347-56909365(-),0.0091
REXO4#chr9:133417559-133417577(-),1.0
REXO4#chr9:133417953-133417971(-),1.0
REXO4#chr9:133417964-133417982(+),1.0
REXO4#chr9:133417972-133417990(-),1.0
REXO4#chr9:133417985-133418003(-),1.0
REXO4#chr9:133417997-133418015(-),1.0
RFX1#chr19:14006259-14006277(-),1.0
RFX1#chr19:14006275-14006293(-),1.0
RFX1#chr19:14006284-14006302(-),1.0
RFX1#chr19:14006298-14006316(-),1.0
RFX1#chr19:14006301-14006319(-),1.0
RFX1#chr19:14006331-14006349(-),1.0
RFX2#chr19:6110396-6110414(+),1.0
RFX2#chr19:6110447-6110465(+),1.0
RFX2#chr19:6110463-6110481(-),1.0
RFX2#chr19:6110466-6110484(+),1.0
RFX2#chr19:6110485-6110503(-),1.0
RFX2#chr19:6110487-6110505(+),1.0
RFX3#chr9:3525576-3525594(+),0.8792
RFX3#chr9:3525579-3525597(+),0.8792
RFX3#chr9:3525730-3525748(+),1.0
RFX3#chr9:3525964-3525982(+),0.7476
RFX3#chr9:3525969-3525987(+),1.0
RFX3#chr9:3525974-3525992(+),0.367
RFX4#chr12:106583082-106583100(-),0.9227
RFX4#chr12:106583085-106583103(-),1.0
RFX4#chr12:106583174-106583192(-),0.2771
RFX4#chr12:106583177-106583195(-),0.9964
RFX4#chr12:106583293-106583311(+),0.9854
RFX4#chr12:106583361-106583379(-),0.0176
RFX5#chr1:151346898-151346916(-),1.0
RFX5#chr1:151347017-151347035(+),1.0
RFX5#chr1:151347173-151347191(+),1.0
RFX5#chr1:151347213-151347231(-),1.0
RFX5#chr1:151347232-151347250(-),1.0
RFX5#chr1:151347255-151347273(-),1.0
RFX6#chr6:116877226-116877244(-),1.0
RFX6#chr6:116877243-116877261(+),1.0
RFX6#chr6:116877246-116877264(+),1.0
RFX6#chr6:116877258-116877276(+),1.0
RFX6#chr6:116877330-116877348(-),1.0
RFX6#chr6:116877340-116877358(-),1.0
RFX7#chr15:56243337-56243355(+),1.0
RFX7#chr15:56243349-56243367(+),1.0
RFX7#chr15:56243486-56243504(+),1.0
RFX7#chr15:56243720-56243738(-),1.0
RFX7#chr15:56243721-56243739(-),1.0
RFX7#chr15:56243738-56243756(-),1.0
RFX8#chr2:101474204-101474222(-),0.9926
RFX8#chr2:101474347-101474365(-),0.9993
RFX8#chr2:101474425-101474443(-),0.4649
RFX8#chr2:101474454-101474472(+),0.2771
RFX8#chr2:101474567-101474585(+),0.367
RFX8#chr2:101475004-101475022(-),1.0
RFXANK#chr19:19192941-19192959(+),1.0
RFXANK#chr19:19192959-19192977(+),1.0
RFXANK#chr19:19192969-19192987(-),1.0
RFXANK#chr19:19192995-19193013(+),1.0
RFXANK#chr19:19193000-19193018(-),1.0
RFXANK#chr19:19193172-19193190(-),1.0
RFXAP#chr13:36819231-36819249(+),1.0
RFXAP#chr13:36819241-36819259(-),1.0
RFXAP#chr13:36819245-36819263(-),1.0
RFXAP#chr13:36819258-36819276(-),1.0
RFXAP#chr13:36819265-36819283(-),1.0
RFXAP#chr13:36819300-36819318(-),1.0
RHOXF1#chrX:120116206-120116224(-),1.0
RHOXF1#chrX:120116346-120116364(+),1.0
RHOXF1#chrX:120116354-120116372(+),1.0
RHOXF1#chrX:120116374-120116392(+),1.0
RHOXF1#chrX:120116377-120116395(+),1.0
RHOXF1#chrX:120116451-120116469(-),1.0
RLF#chr1:40161382-40161400(+),1.0
RLF#chr1:40161395-40161413(+),1.0
RLF#chr1:40161445-40161463(+),1.0
RLF#chr1:40161811-40161829(-),1.0
RLF#chr1:40161828-40161846(-),1.0
RLF#chr1:40161854-40161872(-),1.0
RNF141#chr11:10540908-10540926(+),0.9993
RNF141#chr11:10540994-10541012(+),0.367
RNF141#chr11:10541106-10541124(+),0.7476
RNF141#chr11:10541130-10541148(+),0.9854
RNF141#chr11:10541136-10541154(+),1.0
RNF141#chr11:10541174-10541192(+),0.0319
RNF2#chr1:185045530-185045548(+),0.9854
RNF2#chr1:185045547-185045565(+),0.1366
RNF2#chr1:185045550-185045568(+),0.5649
RNF2#chr1:185045559-185045577(-),0.9997
RNF2#chr1:185045599-185045617(-),0.5649
RNF2#chr1:185045956-185045974(-),0.8792
RNF4#chr4:2469096-2469114(+),1.0
RNF4#chr4:2469128-2469146(+),1.0
RNF4#chr4:2469140-2469158(+),1.0
RNF4#chr4:2469491-2469509(-),1.0
RNF4#chr4:2469598-2469616(+),1.0
RNF4#chr4:2469602-2469620(+),1.0
RORA#chr15:61229051-61229069(-),1.0
RORA#chr15:61229399-61229417(+),1.0
RORA#chr15:61229418-61229436(+),1.0
RORA#chr15:61229421-61229439(+),1.0
RORA#chr15:61229445-61229463(+),1.0
RORA#chr15:61229453-61229471(+),1.0
RORB#chr9:74497302-74497320(-),0.9993
RORB#chr9:74497318-74497336(-),0.9993
RORB#chr9:74497369-74497387(-),0.8792
RORB#chr9:74497376-74497394(-),0.9964
RORB#chr9:74497398-74497416(+),0.661
RORB#chr9:74497412-74497430(-),0.0319
RORC#chr1:151825869-151825887(-),1.0
RORC#chr1:151825970-151825988(+),1.0
RORC#chr1:151825976-151825994(+),1.0
RORC#chr1:151825992-151826010(+),1.0
RORC#chr1:151826078-151826096(+),1.0
RORC#chr1:151826084-151826102(-),1.0
RORC#chr1:151831572-151831590(-),0.1995
RORC#chr1:151831591-151831609(-),0.1366
RORC#chr1:151831669-151831687(-),1.0
RORC#chr1:151831712-151831730(+),1.0
RORC#chr1:151831727-151831745(-),0.0319
RORC#chr1:151831746-151831764(+),1.0
RPA3#chr7:7640061-7640079(+),1.0
RPA3#chr7:7640068-7640086(+),1.0
RPA3#chr7:7640252-7640270(-),1.0
RPA3#chr7:7640436-7640454(+),1.0
RPA3#chr7:7640725-7640743(-),1.0
RPA3#chr7:7640729-7640747(+),1.0
RPF1#chr1:84479276-84479294(+),0.9993
RPF1#chr1:84479295-84479313(-),0.9227
RPF1#chr1:84479500-84479518(+),0.0176
RPF1#chr1:84479505-84479523(+),1.0
RPF1#chr1:84479567-84479585(+),0.0
RPF1#chr1:84479671-84479689(-),0.9993
RPS4X#chrX:72276872-72276890(-),1.0
RPS4X#chrX:72277038-72277056(-),1.0
RPS4X#chrX:72277176-72277194(+),1.0
RPS4X#chrX:72277186-72277204(+),1.0
RPS4X#chrX:72277224-72277242(-),1.0
RPS4X#chrX:72277227-72277245(-),1.0
RREB1#chr6:7107748-7107766(+),0.8792
RREB1#chr6:7107758-7107776(+),0.0548
RREB1#chr6:7107781-7107799(+),0.9854
RREB1#chr6:7107795-7107813(+),0.9984
RREB1#chr6:7107994-7108012(-),0.9227
RREB1#chr6:7108075-7108093(-),0.9531
RUNX1#chr21:35048840-35048858(+),0.7476
RUNX1#chr21:35048844-35048862(-),0.8209
RUNX1#chr21:35048923-35048941(-),0.8209
RUNX1#chr21:35049003-35049021(-),0.7476
RUNX1#chr21:35049033-35049051(-),0.367
RUNX1#chr21:35049166-35049184(+),0.9227
RUNX1T1#chr8:92062352-92062370(-),1.0
RUNX1T1#chr8:92062514-92062532(+),1.0
RUNX1T1#chr8:92062548-92062566(-),1.0
RUNX1T1#chr8:92062556-92062574(-),1.0
RUNX1T1#chr8:92062562-92062580(+),1.0
RUNX1T1#chr8:92062572-92062590(-),1.0
RUNX1T1#chr8:92095014-92095032(-),1.0
RUNX1T1#chr8:92095018-92095036(-),1.0
RUNX1T1#chr8:92095158-92095176(+),1.0
RUNX1T1#chr8:92095168-92095186(-),1.0
RUNX1T1#chr8:92095171-92095189(-),1.0
RUNX1T1#chr8:92095215-92095233(-),1.0
RUNX2#chr6:45328358-45328376(-),1.0
RUNX2#chr6:45328443-45328461(-),1.0
RUNX2#chr6:45328452-45328470(-),1.0
RUNX2#chr6:45328479-45328497(+),1.0
RUNX2#chr6:45328592-45328610(+),1.0
RUNX2#chr6:45328621-45328639(+),1.0
RUNX2#chr6:45422307-45422325(-),0.9227
RUNX2#chr6:45422309-45422327(+),1.0
RUNX2#chr6:45422346-45422364(-),0.0319
RUNX2#chr6:45422349-45422367(-),0.1366
RUNX2#chr6:45422358-45422376(-),0.9531
RUNX2#chr6:45422389-45422407(-),1.0
RUNX3#chr1:24930025-24930043(-),1.0
RUNX3#chr1:24930133-24930151(-),1.0
RUNX3#chr1:24930218-24930236(+),1.0
RUNX3#chr1:24930249-24930267(-),1.0
RUNX3#chr1:24930262-24930280(-),1.0
RUNX3#chr1:24930265-24930283(-),1.0
RUNX3#chr1:24964606-24964624(-),1.0
RUNX3#chr1:24964924-24964942(+),0.661
RUNX3#chr1:24964930-24964948(+),0.4649
RUNX3#chr1:24964978-24964996(+),1.0
RUNX3#chr1:24964986-24965004(-),0.367
RUNX3#chr1:24965022-24965040(-),0.8209
RUVBL1#chr3:128123370-128123388(-),1.0
RUVBL1#chr3:128123581-128123599(-),1.0
RUVBL1#chr3:128123586-128123604(-),1.0
RUVBL1#chr3:128123735-128123753(+),1.0
RUVBL1#chr3:128123785-128123803(-),1.0
RUVBL1#chr3:128123791-128123809(-),1.0
RXRA#chr9:134326449-134326467(+),1.0
RXRA#chr9:134326479-134326497(+),1.0
RXRA#chr9:134326642-134326660(-),1.0
RXRA#chr9:134326789-134326807(-),1.0
RXRA#chr9:134326815-134326833(+),1.0
RXRA#chr9:134326903-134326921(+),1.0
RXRB#chr6:33200036-33200054(+),1.0
RXRB#chr6:33200411-33200429(-),1.0
RXRB#chr6:33200429-33200447(+),1.0
RXRB#chr6:33200605-33200623(-),1.0
RXRB#chr6:33200638-33200656(-),1.0
RXRB#chr6:33200653-33200671(+),1.0
RXRG#chr1:165444669-165444687(-),1.0
RXRG#chr1:165445012-165445030(+),1.0
RXRG#chr1:165445040-165445058(+),1.0
RXRG#chr1:165445047-165445065(-),1.0
RXRG#chr1:165445058-165445076(+),1.0
RXRG#chr1:165445071-165445089(-),1.0
SACM1L#chr3:45689317-45689335(+),0.1366
SACM1L#chr3:45689393-45689411(+),1.0
SACM1L#chr3:45689396-45689414(+),0.0548
SACM1L#chr3:45689454-45689472(+),0.9731
SACM1L#chr3:45689645-45689663(-),0.9964
SACM1L#chr3:45689666-45689684(+),0.661
SAFB#chr19:5623093-5623111(+),1.0
SAFB#chr19:5623108-5623126(+),1.0
SAFB#chr19:5623141-5623159(+),1.0
SAFB#chr19:5623162-5623180(+),1.0
SAFB#chr19:5623204-5623222(+),1.0
SAFB#chr19:5623506-5623524(-),1.0
SAFB2#chr19:5622527-5622545(-),1.0
SAFB2#chr19:5622679-5622697(+),1.0
SAFB2#chr19:5622728-5622746(-),1.0
SAFB2#chr19:5622738-5622756(-),1.0
SAFB2#chr19:5622741-5622759(-),1.0
SAFB2#chr19:5622757-5622775(-),1.0
SALL1#chr16:51151031-51151049(+),1.0
SALL1#chr16:51151180-51151198(+),1.0
SALL1#chr16:51151196-51151214(+),1.0
SALL1#chr16:51151233-51151251(-),1.0
SALL1#chr16:51151236-51151254(-),1.0
SALL1#chr16:51151243-51151261(+),1.0
SALL2#chr14:21525987-21526005(-),1.0
SALL2#chr14:21526044-21526062(-),1.0
SALL2#chr14:21526110-21526128(-),1.0
SALL2#chr14:21526190-21526208(+),1.0
SALL2#chr14:21526221-21526239(+),1.0
SALL2#chr14:21526240-21526258(+),1.0
SALL3#chr18:78979845-78979863(-),0.9731
SALL3#chr18:78979858-78979876(-),0.0319
SALL3#chr18:78979907-78979925(+),0.4649
SALL3#chr18:78979998-78980016(+),1.0
SALL3#chr18:78980028-78980046(-),1.0
