gene_id	gene_id_versioned	gene_symbol	gene_type	chr	start	end	strand
ENSG00000030304	ENSG00000030304.15	MUSK	protein_coding	chr9	110668779	110806558	+
ENSG00000223918	ENSG00000223918.1	ENSG00000223918	processed_pseudogene	chr9	110727456	110727679	-
ENSG00000198121	ENSG00000198121.15	LPAR1	protein_coding	chr9	110873263	111038470	-
ENSG00000206923	ENSG00000206923.1	RNU6-432P	snRNA	chr9	110903337	110903445	+
ENSG00000207401	ENSG00000207401.1	Y_RNA	misc_RNA	chr9	110934406	110934507	+
ENSG00000212409	ENSG00000212409.1	RNY4P18	misc_RNA	chr9	111097325	111097413	-
ENSG00000227531	ENSG00000227531.1	ENSG00000227531	lncRNA	chr9	111139246	111284836	-
ENSG00000274263	ENSG00000274263.1	MIR7702	miRNA	chr9	111271156	111271214	-
ENSG00000171133	ENSG00000171133.4	OR2K2	protein_coding	chr9	111327229	111330224	-
ENSG00000136813	ENSG00000136813.15	ECPAS	protein_coding	chr9	111360685	111484745	-
ENSG00000223238	ENSG00000223238.1	RNA5SP294	rRNA_pseudogene	chr9	111411644	111411742	-
ENSG00000173258	ENSG00000173258.13	ZNF483	protein_coding	chr9	111525159	111577844	+
ENSG00000106853	ENSG00000106853.20	PTGR1	protein_coding	chr9	111549722	111599893	-
ENSG00000224644	ENSG00000224644.1	ENSG00000224644	lncRNA	chr9	111574192	111575427	+
ENSG00000290837	ENSG00000290837.1	LRRC37A5P	lncRNA	chr9	111602831	111631289	-
ENSG00000204173	ENSG00000204173.12	LRRC37A5P	transcribed_unprocessed_pseudogene	chr9	111609014	111609598	-
ENSG00000059769	ENSG00000059769.20	DNAJC25	protein_coding	chr9	111631334	111654351	+
ENSG00000244115	ENSG00000244115.1	DNAJC25-GNG10	protein_coding	chr9	111631386	111670229	+
ENSG00000242616	ENSG00000242616.4	GNG10	protein_coding	chr9	111661605	111670226	+
ENSG00000165181	ENSG00000165181.17	SHOC1	protein_coding	chr9	111686171	111795008	-
ENSG00000224067	ENSG00000224067.2	ENSG00000224067	processed_pseudogene	chr9	111802980	111803435	+
ENSG00000206907	ENSG00000206907.1	RNU6-1013P	snRNA	chr9	111839828	111839934	+
ENSG00000148154	ENSG00000148154.10	UGCG	protein_coding	chr9	111896814	111935369	+
ENSG00000266315	ENSG00000266315.1	MIR4668	miRNA	chr9	111932100	111932169	+
ENSG00000222356	ENSG00000222356.1	RNU6-710P	snRNA	chr9	111996635	111996739	-
ENSG00000259953	ENSG00000259953.2	LINC02977	lncRNA	chr9	112028570	112039143	-
ENSG00000106868	ENSG00000106868.17	SUSD1	protein_coding	chr9	112040783	112175297	-
ENSG00000222327	ENSG00000222327.1	RNU6-855P	snRNA	chr9	112137797	112137900	+
ENSG00000200261	ENSG00000200261.1	Y_RNA	misc_RNA	chr9	112169286	112169397	+
ENSG00000225513	ENSG00000225513.1	ENSG00000225513	processed_pseudogene	chr9	112173522	112173971	-
ENSG00000119314	ENSG00000119314.16	PTBP3	protein_coding	chr9	112217716	112333664	-
ENSG00000242256	ENSG00000242256.3	RN7SL57P	misc_RNA	chr9	112242550	112242839	-
ENSG00000199525	ENSG00000199525.1	RNA5SP295	rRNA_pseudogene	chr9	112252258	112252378	+
ENSG00000243911	ENSG00000243911.3	RN7SL430P	misc_RNA	chr9	112272596	112272837	-
ENSG00000230081	ENSG00000230081.2	HSPE1P28	processed_pseudogene	chr9	112280978	112281335	-
ENSG00000213529	ENSG00000213529.3	RPL32P22	processed_pseudogene	chr9	112362714	112363116	+
ENSG00000119471	ENSG00000119471.15	HSDL2	protein_coding	chr9	112380080	112472405	+
ENSG00000230185	ENSG00000230185.7	HSDL2-AS1	lncRNA	chr9	112399512	112487204	-
ENSG00000165185	ENSG00000165185.15	KIAA1958	protein_coding	chr9	112486827	112669397	+
ENSG00000250068	ENSG00000250068.1	ENSG00000250068	unprocessed_pseudogene	chr9	112581779	112582590	-
ENSG00000148153	ENSG00000148153.14	INIP	protein_coding	chr9	112683926	112718149	-
ENSG00000226609	ENSG00000226609.2	SNX30-DT	lncRNA	chr9	112748902	112750565	-
ENSG00000148158	ENSG00000148158.17	SNX30	protein_coding	chr9	112750760	112881671	+
ENSG00000119457	ENSG00000119457.8	SLC46A2	protein_coding	chr9	112878920	112890876	-
ENSG00000271631	ENSG00000271631.1	ENSG00000271631	lncRNA	chr9	112885158	112885767	+
ENSG00000291094	ENSG00000291094.2	ENSG00000291094	lncRNA	chr9	112957722	113012230	-
ENSG00000237906	ENSG00000237906.1	MUPP	transcribed_unprocessed_pseudogene	chr9	112959134	112962261	-
ENSG00000228623	ENSG00000228623.9	ZNF883	protein_coding	chr9	112988129	113012192	-
ENSG00000136866	ENSG00000136866.14	ZFP37	protein_coding	chr9	113038377	113056759	-
ENSG00000285115	ENSG00000285115.1	ENSG00000285115	unprocessed_pseudogene	chr9	113060086	113060507	-
ENSG00000284763	ENSG00000284763.1	ENSG00000284763	unprocessed_pseudogene	chr9	113065535	113065956	-
ENSG00000284962	ENSG00000284962.1	ENSG00000284962	unprocessed_pseudogene	chr9	113070983	113071404	-
ENSG00000285076	ENSG00000285076.1	ENSG00000285076	unprocessed_pseudogene	chr9	113076429	113076850	-
ENSG00000284867	ENSG00000284867.1	ENSG00000284867	unprocessed_pseudogene	chr9	113081871	113082292	-
ENSG00000285370	ENSG00000285370.1	ENSG00000285370	unprocessed_pseudogene	chr9	113087317	113087738	-
ENSG00000225684	ENSG00000225684.4	FAM225B	lncRNA	chr9	113102117	113111543	-
ENSG00000231528	ENSG00000231528.3	FAM225A	lncRNA	chr9	113113042	113119928	+
ENSG00000136867	ENSG00000136867.11	SLC31A2	protein_coding	chr9	113150976	113164140	+
ENSG00000119321	ENSG00000119321.10	FKBP15	protein_coding	chr9	113161006	113221458	-
ENSG00000136868	ENSG00000136868.11	SLC31A1	protein_coding	chr9	113221544	113264492	+
ENSG00000176386	ENSG00000176386.9	CDC26	protein_coding	chr9	113255835	113275572	-
ENSG00000136875	ENSG00000136875.13	PRPF4	protein_coding	chr9	113275642	113294009	+
ENSG00000165188	ENSG00000165188.14	RNF183	protein_coding	chr9	113297093	113303376	-
ENSG00000148225	ENSG00000148225.16	WDR31	protein_coding	chr9	113313222	113340298	-
ENSG00000119411	ENSG00000119411.11	BSPRY	protein_coding	chr9	113349541	113371233	+
ENSG00000119431	ENSG00000119431.10	HDHD3	protein_coding	chr9	113373419	113376986	-
ENSG00000148218	ENSG00000148218.16	ALAD	protein_coding	chr9	113386312	113401290	-
ENSG00000148229	ENSG00000148229.13	POLE3	protein_coding	chr9	113407235	113410675	-
ENSG00000157653	ENSG00000157653.12	C9orf43	protein_coding	chr9	113410054	113429690	+
ENSG00000138835	ENSG00000138835.24	RGS3	protein_coding	chr9	113444731	113597743	+
ENSG00000237073	ENSG00000237073.1	ENSG00000237073	lncRNA	chr9	113570190	113590019	-
ENSG00000282897	ENSG00000282897.1	ENSG00000282897	TEC	chr9	113614589	113617375	-
ENSG00000233817	ENSG00000233817.1	ENSG00000233817	lncRNA	chr9	113619228	113622634	+
ENSG00000227482	ENSG00000227482.1	ENSG00000227482	lncRNA	chr9	113650956	113682855	+
ENSG00000214669	ENSG00000214669.3	ENSG00000214669	processed_pseudogene	chr9	113758994	113759419	-
ENSG00000232905	ENSG00000232905.2	ENSG00000232905	processed_pseudogene	chr9	113850687	113851632	-
ENSG00000157657	ENSG00000157657.15	ZNF618	protein_coding	chr9	113876282	114056593	+
ENSG00000106927	ENSG00000106927.12	AMBP	protein_coding	chr9	114060127	114078328	-
ENSG00000136883	ENSG00000136883.16	KIF12	protein_coding	chr9	114086126	114099292	-
ENSG00000196739	ENSG00000196739.15	COL27A1	protein_coding	chr9	114155537	114312511	+
ENSG00000207726	ENSG00000207726.3	MIR455	miRNA	chr9	114209434	114209529	+
ENSG00000229314	ENSG00000229314.6	ORM1	protein_coding	chr9	114323098	114326479	+
ENSG00000228278	ENSG00000228278.5	ORM2	protein_coding	chr9	114329869	114333251	+
ENSG00000106948	ENSG00000106948.17	AKNA	protein_coding	chr9	114334156	114394405	-
ENSG00000235119	ENSG00000235119.1	ENSG00000235119	lncRNA	chr9	114396724	114398503	-
ENSG00000095397	ENSG00000095397.17	WHRN	protein_coding	chr9	114402080	114505473	-
ENSG00000271214	ENSG00000271214.1	ENSG00000271214	processed_pseudogene	chr9	114491564	114491741	+
ENSG00000235797	ENSG00000235797.2	ENSG00000235797	processed_pseudogene	chr9	114572901	114573371	+
ENSG00000136888	ENSG00000136888.8	ATP6V1G1	protein_coding	chr9	114587706	114598915	+
ENSG00000157693	ENSG00000157693.15	TMEM268	protein_coding	chr9	114611206	114646422	+
ENSG00000201749	ENSG00000201749.1	Y_RNA	misc_RNA	chr9	114615455	114615568	-
ENSG00000230054	ENSG00000230054.3	TEX53	protein_coding	chr9	114656304	114662374	-
ENSG00000230601	ENSG00000230601.7	TEX48	protein_coding	chr9	114666434	114682192	-
ENSG00000230284	ENSG00000230284.1	ENSG00000230284	processed_pseudogene	chr9	114695922	114696315	-
ENSG00000274919	ENSG00000274919.1	ENSG00000274919	processed_pseudogene	chr9	114774737	114775120	-
ENSG00000181634	ENSG00000181634.8	TNFSF15	protein_coding	chr9	114784652	114806039	-
ENSG00000229817	ENSG00000229817.1	ENSG00000229817	processed_pseudogene	chr9	114845594	114848585	+
ENSG00000173077	ENSG00000173077.16	DELEC1	lncRNA	chr9	114850968	115402644	+
ENSG00000106952	ENSG00000106952.8	TNFSF8	protein_coding	chr9	114893343	114930595	-
ENSG00000041982	ENSG00000041982.17	TNC	protein_coding	chr9	115019575	115118207	-
ENSG00000236461	ENSG00000236461.1	ENSG00000236461	lncRNA	chr9	115119539	115138409	-
ENSG00000234692	ENSG00000234692.1	ENSG00000234692	lncRNA	chr9	115252538	115254251	-
ENSG00000228714	ENSG00000228714.4	ENSG00000228714	lncRNA	chr9	115324932	115744330	-
ENSG00000274755	ENSG00000274755.1	U2	snRNA	chr9	115734392	115734491	+
ENSG00000204148	ENSG00000204148.3	LINC00474	lncRNA	chr9	115888169	115925207	-
ENSG00000228707	ENSG00000228707.1	ENSG00000228707	lncRNA	chr9	116012361	116012965	+
ENSG00000182752	ENSG00000182752.10	PAPPA	protein_coding	chr9	116153791	116402321	+
ENSG00000226604	ENSG00000226604.2	PAPPA-AS2	lncRNA	chr9	116285829	116288769	-
ENSG00000244757	ENSG00000244757.1	ENSG00000244757	lncRNA	chr9	116288618	116318689	-
ENSG00000256040	ENSG00000256040.2	PAPPA-AS1	lncRNA	chr9	116398157	116400606	-
ENSG00000148219	ENSG00000148219.18	ASTN2	protein_coding	chr9	116423112	117415070	-
ENSG00000229105	ENSG00000229105.1	ASTN2-AS1	lncRNA	chr9	116504283	116562293	+
ENSG00000230894	ENSG00000230894.2	ENSG00000230894	lncRNA	chr9	116567636	116586328	+
ENSG00000119401	ENSG00000119401.11	TRIM32	protein_coding	chr9	116687305	116701300	+
ENSG00000285820	ENSG00000285820.1	ENSG00000285820	lncRNA	chr9	116838144	116877264	+
ENSG00000230734	ENSG00000230734.1	RPL10P3	processed_pseudogene	chr9	117180628	117181095	-
ENSG00000207268	ENSG00000207268.1	SNORA70C	snoRNA	chr9	117181066	117181200	-
ENSG00000201140	ENSG00000201140.1	RN7SKP128	misc_RNA	chr9	117197118	117197420	+
ENSG00000222413	ENSG00000222413.1	RN7SKP125	misc_RNA	chr9	117276985	117277286	+
ENSG00000233516	ENSG00000233516.1	ENSG00000233516	lncRNA	chr9	117462294	117466260	-
ENSG00000233569	ENSG00000233569.2	ENSG00000233569	lncRNA	chr9	117643151	117657032	+
ENSG00000235133	ENSG00000235133.1	RPL35AP22	processed_pseudogene	chr9	117685254	117685588	-
ENSG00000285082	ENSG00000285082.3	ENSG00000285082	protein_coding	chr9	117704157	118083691	+
ENSG00000136869	ENSG00000136869.16	TLR4	protein_coding	chr9	117704175	117724735	+
ENSG00000201444	ENSG00000201444.1	RNU6-1082P	snRNA	chr9	117707996	117708102	-
ENSG00000284977	ENSG00000284977.3	ENSG00000284977	lncRNA	chr9	117759390	118306252	+
ENSG00000231901	ENSG00000231901.1	ENSG00000231901	lncRNA	chr9	117840322	117897256	-
ENSG00000289735	ENSG00000289735.1	ENSG00000289735	lncRNA	chr9	117918096	117925216	+
ENSG00000289736	ENSG00000289736.1	ENSG00000289736	lncRNA	chr9	117998722	118020727	+
ENSG00000234782	ENSG00000234782.3	TPT1P9	processed_pseudogene	chr9	118082869	118083382	-
ENSG00000225050	ENSG00000225050.2	ENSG00000225050	lncRNA	chr9	118687752	118732772	-
ENSG00000235201	ENSG00000235201.1	LINC02578	lncRNA	chr9	118740563	118745312	+
ENSG00000231166	ENSG00000231166.2	TUBB4BP6	processed_pseudogene	chr9	118763867	118764345	+
ENSG00000078725	ENSG00000078725.13	BRINP1	protein_coding	chr9	119153458	119369435	-
ENSG00000260970	ENSG00000260970.1	ENSG00000260970	lncRNA	chr9	119495375	119524125	+
ENSG00000261432	ENSG00000261432.1	LINC01613	lncRNA	chr9	119935053	119937832	+
ENSG00000225960	ENSG00000225960.1	ENSG00000225960	lncRNA	chr9	119973094	119974322	+
ENSG00000207814	ENSG00000207814.1	MIR147A	miRNA	chr9	120244979	120245050	-
ENSG00000136861	ENSG00000136861.19	CDK5RAP2	protein_coding	chr9	120388875	120580170	-
ENSG00000106780	ENSG00000106780.9	MEGF9	protein_coding	chr9	120600811	120714470	-
ENSG00000238181	ENSG00000238181.2	AHCYP2	processed_pseudogene	chr9	120720673	120721972	+
ENSG00000119402	ENSG00000119402.18	FBXW2	protein_coding	chr9	120751978	120793416	-
ENSG00000214654	ENSG00000214654.9	B3GALT9	protein_coding	chr9	120792403	120801787	+
ENSG00000270917	ENSG00000270917.1	ENSG00000270917	processed_pseudogene	chr9	120812475	120812845	-
ENSG00000095261	ENSG00000095261.14	PSMD5	protein_coding	chr9	120815496	120842951	-
ENSG00000226752	ENSG00000226752.10	CUTALP	transcribed_unitary_pseudogene	chr9	120824828	120854385	+
ENSG00000119403	ENSG00000119403.15	PHF19	protein_coding	chr9	120855651	120894896	-
ENSG00000056558	ENSG00000056558.11	TRAF1	protein_coding	chr9	120902393	120929173	-
ENSG00000106804	ENSG00000106804.10	C5	protein_coding	chr9	120932987	121075195	-
ENSG00000119397	ENSG00000119397.19	CNTRL	protein_coding	chr9	121074660	121177729	+
ENSG00000119396	ENSG00000119396.12	RAB14	protein_coding	chr9	121178133	121223014	-
ENSG00000243738	ENSG00000243738.3	RN7SL181P	misc_RNA	chr9	121203159	121203435	+
ENSG00000148180	ENSG00000148180.22	GSN	protein_coding	chr9	121207794	121332843	+
ENSG00000214651	ENSG00000214651.4	ENSG00000214651	processed_pseudogene	chr9	121238117	121240089	-
ENSG00000239593	ENSG00000239593.1	ENSG00000239593	lncRNA	chr9	121279863	121282730	-
ENSG00000235865	ENSG00000235865.2	GSN-AS1	lncRNA	chr9	121280768	121285530	-
ENSG00000148175	ENSG00000148175.13	STOM	protein_coding	chr9	121338987	121370304	-
ENSG00000227355	ENSG00000227355.5	ENSG00000227355	lncRNA	chr9	121369893	121463371	+
ENSG00000204136	ENSG00000204136.12	GGTA1	protein_coding	chr9	121444991	121499844	-
ENSG00000240299	ENSG00000240299.3	RN7SL187P	misc_RNA	chr9	121494519	121494821	+
ENSG00000213467	ENSG00000213467.4	HMGB1P37	processed_pseudogene	chr9	121519816	121520424	-
ENSG00000136848	ENSG00000136848.19	DAB2IP	protein_coding	chr9	121567057	121785530	+
ENSG00000229854	ENSG00000229854.1	ENSG00000229854	lncRNA	chr9	121574891	121576214	-
ENSG00000175764	ENSG00000175764.17	TTLL11	protein_coding	chr9	121815674	122093606	-
ENSG00000266583	ENSG00000266583.1	MIR4478	miRNA	chr9	122120082	122120167	-
ENSG00000119421	ENSG00000119421.7	NDUFA8	protein_coding	chr9	122144058	122159779	-
ENSG00000185681	ENSG00000185681.13	MORN5	protein_coding	chr9	122159908	122200088	+
ENSG00000106852	ENSG00000106852.16	LHX6	protein_coding	chr9	122202577	122229626	-
ENSG00000119446	ENSG00000119446.14	RBM18	protein_coding	chr9	122237622	122264840	-
ENSG00000148187	ENSG00000148187.18	MRRF	protein_coding	chr9	122264603	122331337	+
ENSG00000095303	ENSG00000095303.17	PTGS1	protein_coding	chr9	122370530	122395703	+
ENSG00000269970	ENSG00000269970.1	ENSG00000269970	lncRNA	chr9	122372605	122372825	+
ENSG00000233616	ENSG00000233616.2	ENSG00000233616	lncRNA	chr9	122400970	122402906	-
ENSG00000234156	ENSG00000234156.3	ENSG00000234156	lncRNA	chr9	122403407	122639685	+
ENSG00000136834	ENSG00000136834.3	OR1J1	protein_coding	chr9	122476958	122477926	-
ENSG00000197233	ENSG00000197233.7	OR1J2	protein_coding	chr9	122510802	122511743	+
ENSG00000239590	ENSG00000239590.1	OR1J4	protein_coding	chr9	122519141	122520082	+
ENSG00000171505	ENSG00000171505.5	OR1N1	protein_coding	chr9	122526358	122527296	-
ENSG00000171501	ENSG00000171501.10	OR1N2	protein_coding	chr9	122553112	122555173	+
ENSG00000171496	ENSG00000171496.5	OR1L8	protein_coding	chr9	122567117	122583384	-
ENSG00000228914	ENSG00000228914.2	OR1H1P	unprocessed_pseudogene	chr9	122607864	122608800	+
ENSG00000165202	ENSG00000165202.3	OR1Q1	protein_coding	chr9	122614738	122615682	+
ENSG00000280094	ENSG00000280094.3	OR1B1	protein_coding	chr9	122628125	122657627	-
ENSG00000173679	ENSG00000173679.2	OR1L1	protein_coding	chr9	122661566	122662648	+
ENSG00000171481	ENSG00000171481.5	OR1L3	protein_coding	chr9	122675130	122676104	+
ENSG00000226783	ENSG00000226783.1	TLK1P1	processed_pseudogene	chr9	122685933	122688372	+
ENSG00000136939	ENSG00000136939.1	OR1L4	protein_coding	chr9	122723990	122724925	+
ENSG00000171459	ENSG00000171459.4	OR1L6	protein_coding	chr9	122742303	122750783	+
ENSG00000232387	ENSG00000232387.2	SKA2P1	processed_pseudogene	chr9	122761844	122762233	+
ENSG00000148215	ENSG00000148215.4	OR5C1	protein_coding	chr9	122788933	122789895	+
ENSG00000136940	ENSG00000136940.14	PDCL	protein_coding	chr9	122798389	122828588	-
ENSG00000165204	ENSG00000165204.3	OR1K1	protein_coding	chr9	122800123	122801073	+
ENSG00000233425	ENSG00000233425.1	KRT18P67	processed_pseudogene	chr9	122837557	122838820	+
ENSG00000056586	ENSG00000056586.16	RC3H2	protein_coding	chr9	122844556	122905359	-
ENSG00000212447	ENSG00000212447.1	SNORD90	snoRNA	chr9	122880213	122880323	-
ENSG00000186130	ENSG00000186130.5	ZBTB6	protein_coding	chr9	122908056	122913323	-
ENSG00000171448	ENSG00000171448.9	ZBTB26	protein_coding	chr9	122915566	122931512	-
ENSG00000261094	ENSG00000261094.2	ENSG00000261094	lncRNA	chr9	122937623	122940333	+
ENSG00000286718	ENSG00000286718.2	ENSG00000286718	lncRNA	chr9	122940539	122941260	-
ENSG00000011454	ENSG00000011454.18	RABGAP1	protein_coding	chr9	122940833	123104866	+
ENSG00000222351	ENSG00000222351.1	RNY1P15	misc_RNA	chr9	122945988	122946094	-
ENSG00000213216	ENSG00000213216.2	ENSG00000213216	processed_pseudogene	chr9	123029373	123029753	-
ENSG00000188394	ENSG00000188394.8	GPR21	protein_coding	chr9	123033667	123035665	+
ENSG00000225078	ENSG00000225078.2	ENSG00000225078	processed_pseudogene	chr9	123061845	123063312	-
ENSG00000236901	ENSG00000236901.6	MIR600HG	lncRNA	chr9	123109494	123115477	-
ENSG00000165209	ENSG00000165209.19	STRBP	protein_coding	chr9	123109500	123268586	-
ENSG00000283941	ENSG00000283941.1	MIR600	miRNA	chr9	123111546	123111643	-
ENSG00000148204	ENSG00000148204.12	CRB2	protein_coding	chr9	123356170	123380324	+
ENSG00000119522	ENSG00000119522.18	DENND1A	protein_coding	chr9	123379654	123930152	-
ENSG00000207991	ENSG00000207991.1	MIR601	miRNA	chr9	123402525	123402603	-
ENSG00000274932	ENSG00000274932.1	MIR7150	miRNA	chr9	123485529	123485622	-
ENSG00000237336	ENSG00000237336.1	ENSG00000237336	lncRNA	chr9	123491884	123493156	+
ENSG00000230826	ENSG00000230826.1	ENSG00000230826	lncRNA	chr9	123736437	123751941	+
ENSG00000229115	ENSG00000229115.1	ENSG00000229115	processed_pseudogene	chr9	123759220	123759775	+
ENSG00000234881	ENSG00000234881.1	PIGFP2	processed_pseudogene	chr9	123843036	123843686	+
ENSG00000106689	ENSG00000106689.11	LHX2	protein_coding	chr9	124001670	124033301	+
ENSG00000236668	ENSG00000236668.3	LHX2-AS1	lncRNA	chr9	124006277	124009406	-
ENSG00000231227	ENSG00000231227.1	ENSG00000231227	lncRNA	chr9	124010530	124011114	+
ENSG00000234921	ENSG00000234921.1	ENSG00000234921	lncRNA	chr9	124031624	124032524	-
ENSG00000119408	ENSG00000119408.17	NEK6	protein_coding	chr9	124257606	124353307	+
ENSG00000235204	ENSG00000235204.1	ENSG00000235204	lncRNA	chr9	124259250	124261156	-
ENSG00000227200	ENSG00000227200.1	ENSG00000227200	lncRNA	chr9	124262876	124265809	+
ENSG00000136930	ENSG00000136930.13	PSMB7	protein_coding	chr9	124353465	124415444	-
ENSG00000180264	ENSG00000180264.12	ADGRD2	protein_coding	chr9	124450451	124478589	+
ENSG00000136931	ENSG00000136931.10	NR5A1	protein_coding	chr9	124481236	124507420	-
ENSG00000231149	ENSG00000231149.2	ENSG00000231149	lncRNA	chr9	124514938	124516056	-
ENSG00000148200	ENSG00000148200.17	NR6A1	protein_coding	chr9	124517275	124771311	-
ENSG00000231744	ENSG00000231744.1	ENSG00000231744	processed_pseudogene	chr9	124598707	124599580	-
ENSG00000241246	ENSG00000241246.3	RN7SL302P	misc_RNA	chr9	124607159	124607458	+
ENSG00000224020	ENSG00000224020.3	MIR181A2HG	lncRNA	chr9	124658412	124698635	+
ENSG00000207595	ENSG00000207595.1	MIR181A2	miRNA	chr9	124692442	124692551	+
ENSG00000207737	ENSG00000207737.1	MIR181B2	miRNA	chr9	124693710	124693798	+
ENSG00000236643	ENSG00000236643.1	ENSG00000236643	lncRNA	chr9	124770123	124772927	+
ENSG00000185585	ENSG00000185585.20	OLFML2A	protein_coding	chr9	124777133	124814885	+
ENSG00000136918	ENSG00000136918.8	WDR38	protein_coding	chr9	124853417	124857890	+
ENSG00000136942	ENSG00000136942.15	RPL35	protein_coding	chr9	124857880	124861981	-
ENSG00000136950	ENSG00000136950.13	ARPC5L	protein_coding	chr9	124862130	124877733	+
ENSG00000289285	ENSG00000289285.1	ENSG00000289285	lncRNA	chr9	124868229	124869079	-
ENSG00000136935	ENSG00000136935.14	GOLGA1	protein_coding	chr9	124878275	124948492	-
ENSG00000199313	ENSG00000199313.1	RNU4-82P	snRNA	chr9	124887410	124887549	-
ENSG00000173611	ENSG00000173611.18	SCAI	protein_coding	chr9	124942608	125143528	-
ENSG00000177736	ENSG00000177736.4	FXNP2	processed_pseudogene	chr9	124968294	124968840	-
ENSG00000119414	ENSG00000119414.12	PPP6C	protein_coding	chr9	125146573	125189939	-
ENSG00000232630	ENSG00000232630.1	PRPS1P2	processed_pseudogene	chr9	125150653	125151589	+
ENSG00000235332	ENSG00000235332.2	RPSAP76	processed_pseudogene	chr9	125194649	125195821	-
ENSG00000136933	ENSG00000136933.17	RABEPK	protein_coding	chr9	125200542	125234161	+
ENSG00000044574	ENSG00000044574.9	HSPA5	protein_coding	chr9	125234853	125241382	-
ENSG00000239705	ENSG00000239705.2	HSPA5-DT	lncRNA	chr9	125241663	125257071	+
