gene_symbol	hgnc_approved_symbol	n_promoters_in_target_library	ensembl_gene_id	ensembl_gene_id_source	in_lambert_2018	lambert_2018_is_tf	lambert_2018_dbd	lambert_2018_tf_assessment	lambert_2018_binding_mode	in_jaspar_core	jaspar_matrix_ids	jaspar_base_ids	jaspar_tf_class	jaspar_tf_family	jaspar_uniprot_ids
TBX15	TBX15	1	ENSG00000092607	gtf_direct	True	Yes	T-box	Known motif	Monomer or homomultimer	True	MA0803.1	MA0803	T-Box factors	TBX1-related factors	Q96SF7
TBX18	TBX18	2	ENSG00000112837	gtf_direct	True	Yes	T-box	Known motif	Monomer or homomultimer	True	MA1565.1;MA1565.2	MA1565	T-Box factors	TBX1-related factors	O95935
TBX19	TBX19	1	ENSG00000143178	gtf_direct	True	Yes	T-box	Known motif	Monomer or homomultimer	True	MA0804.1;MA0804.2	MA0804	T-Box factors	Brachyury-related factors	O60806
TBX2	TBX2	1	ENSG00000121068	gtf_direct	True	Yes	T-box	Known motif	Monomer or homomultimer	True	MA0688.1;MA0688.2	MA0688	T-Box factors	TBX2-related factors	Q13207
TBX20	TBX20	1	ENSG00000164532	gtf_direct	True	Yes	T-box	Known motif	Monomer or homomultimer	True	MA0689.1	MA0689	T-Box factors	TBX1-related factors	Q9UMR3
TBX21	TBX21	1	ENSG00000073861	gtf_direct	True	Yes	T-box	Known motif	Monomer or homomultimer	True	MA0690.1;MA0690.2;MA0690.3	MA0690	T-Box factors	TBrain-related factors	Q9UL17
TBX22	TBX22	1	ENSG00000122145	gtf_direct	True	Yes	T-box	Known motif	Monomer or homomultimer	False					
TBX3	TBX3	1	ENSG00000135111	gtf_direct	True	Yes	T-box	Known motif	Monomer or homomultimer	True	MA1566.1;MA1566.2;MA1566.3	MA1566	T-Box factors	TBX2-related factors	O15119
TBX4	TBX4	2	ENSG00000121075	gtf_direct	True	Yes	T-box	Known motif	Monomer or homomultimer	True	MA0806.1	MA0806	T-Box factors	TBX2-related factors	P57082
TBX5	TBX5	2	ENSG00000089225	gtf_direct	True	Yes	T-box	Known motif	Monomer or homomultimer	True	MA0807.1	MA0807	T-Box factors	TBX2-related factors	Q99593
TBX6	TBX6	1	ENSG00000149922	gtf_direct	True	Yes	T-box	Known motif	Monomer or homomultimer	True	MA1567.1	MA1567	T-Box factors	TBX6-related factors	O95947
TCEB1	ELOC	1	ENSG00000154582	hgnc_alias	False					False					
TCEB2	ELOB	1	ENSG00000103363	hgnc_alias	False					False					
TCEB3	ELOA	1	ENSG00000011007	hgnc_alias	False					False					
TCERG1	TCERG1	1	ENSG00000113649	gtf_direct	False					False					
TCF12	TCF12	2	ENSG00000140262	gtf_direct	True	Yes	bHLH	Known motif	Monomer or homomultimer	True	MA1648.1;MA1648.2	MA1648	Basic helix-loop-helix factors (bHLH)	E2A	Q99081
TCF15	TCF15	1	ENSG00000125878	gtf_direct	True	Yes	bHLH	Inferred motif	Monomer or homomultimer	False					
TCF19	TCF19	2	ENSG00000137310	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
TCF20	TCF20	1	ENSG00000100207	gtf_direct	True	Yes	Unknown	Likely to be sequence specific TF	Monomer or homomultimer	False					
TCF21	TCF21	1	ENSG00000118526	gtf_direct	True	Yes	bHLH	Known motif	Monomer or homomultimer	True	MA1568.1;MA1568.2	MA1568	Basic helix-loop-helix factors (bHLH)	Tal-related	O43680
TCF23	TCF23	1	ENSG00000163792	gtf_direct	True	Yes	bHLH	Inferred motif	Monomer or homomultimer	False					
TCF24	TCF24	1	ENSG00000261787	gtf_direct	True	Yes	bHLH	Inferred motif	Monomer or homomultimer	False					
TCF25	TCF25	1	ENSG00000141002	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
TCF3	TCF3	1	ENSG00000071564	gtf_direct	True	Yes	bHLH	Known motif	Monomer or homomultimer	True	MA0522.2;MA0522.3;MA0522.4	MA0522	Basic helix-loop-helix factors (bHLH)	E2A	P15923
TCF4	TCF4	1	ENSG00000196628	gtf_direct	True	Yes	bHLH	Known motif	Monomer or homomultimer	True	MA0830.1;MA0830.2;MA0830.3	MA0830	Basic helix-loop-helix factors (bHLH)	E2A	P15884
TCF7	TCF7	1	ENSG00000081059	gtf_direct	True	Yes	HMG/Sox	Known motif	Monomer or homomultimer	True	MA0769.2;MA0769.3	MA0769	High-mobility group (HMG) domain factors	TCF-7-related factors	P36402
TCF7L1	TCF7L1	1	ENSG00000152284	gtf_direct	True	Yes	HMG/Sox	Known motif	Monomer or homomultimer	True	MA1421.1	MA1421	High-mobility group (HMG) domain factors	TCF-7-related factors	Q9HCS4
TCF7L2	TCF7L2	1	ENSG00000148737	gtf_direct	True	Yes	HMG/Sox	Known motif	Monomer or homomultimer	True	MA0523.1;MA0523.2	MA0523	High-mobility group (HMG) domain factors	TCF-7-related factors	Q9NQB0
TCFL5	TCFL5	1	ENSG00000101190	gtf_direct	True	Yes	bHLH	Known motif	Monomer or homomultimer	True	MA0632.2;MA0632.3	MA0632	Basic helix-loop-helix factors (bHLH)	PAS domain factors	Q9UL49
TEAD1	TEAD1	1	ENSG00000187079	gtf_direct	True	Yes	TEA	Known motif	Monomer or homomultimer	True	MA0090.1;MA0090.2;MA0090.3;MA0090.4	MA0090	TEA domain factors	TEF-1-related factors	P28347
TEAD2	TEAD2	1	ENSG00000074219	gtf_direct	True	Yes	TEA	Known motif	Monomer or homomultimer	True	MA1121.1;MA1121.2	MA1121	TEA domain factors	TEF-1-related factors	Q15562
TEAD3	TEAD3	1	ENSG00000007866	gtf_direct	True	Yes	TEA	Known motif	Monomer or homomultimer	True	MA0808.1	MA0808	TEA domain factors	TEF-1-related factors	Q99594
TEAD4	TEAD4	1	ENSG00000197905	gtf_direct	True	Yes	TEA	Known motif	Monomer or homomultimer	True	MA0809.1;MA0809.2;MA0809.3	MA0809	TEA domain factors	TEF-1-related factors	Q15561
TEF	TEF	2	ENSG00000167074	gtf_direct	True	Yes	bZIP	Known motif	Monomer or homomultimer	True	MA0843.1;MA0843.2	MA0843	Basic leucine zipper factors (bZIP)	CEBP-related	Q10587
TERF1	TERF1	1	ENSG00000147601	gtf_direct	True	Yes	Myb/SANT	Likely to be sequence specific TF	Monomer or homomultimer	False					
TERF2	TERF2	1	ENSG00000132604	gtf_direct	True	Yes	Myb/SANT	Inferred motif	Monomer or homomultimer	False					
TET1	TET1	1	ENSG00000138336	gtf_direct	True	Yes	CxxC	Known motif	Monomer or homomultimer	False					
TET2	TET2	1	ENSG00000168769	gtf_direct	True	Yes	Unknown	Likely to be sequence specific TF	Monomer or homomultimer	False					
TET3	TET3	1	ENSG00000187605	gtf_direct	True	Yes	CxxC	Likely to be sequence specific TF	Monomer or homomultimer	False					
TFAM	TFAM	1	ENSG00000108064	gtf_direct	True	No	HMG/Sox	Unlikely to be sequence specific TF	Low specificity DNA-binding protein	False					
TFAP2A	TFAP2A	2	ENSG00000137203	gtf_direct	True	Yes	AP-2	Known motif	Monomer or homomultimer	True	MA0003.1;MA0003.2;MA0003.3;MA0003.4;MA0003.5;MA0810.1;MA0810.2;MA0872.1	MA0003;MA0810;MA0872	Basic helix-span-helix factors (bHSH)	AP-2	P05549
TFAP2B	TFAP2B	1	ENSG00000008196	gtf_direct	True	Yes	AP-2	Known motif	Monomer or homomultimer	True	MA0811.1;MA0811.2;MA0812.1;MA0812.2;MA0813.1	MA0811;MA0812;MA0813	Basic helix-span-helix factors (bHSH)	AP-2	Q92481
TFAP2C	TFAP2C	1	ENSG00000087510	gtf_direct	True	Yes	AP-2	Known motif	Monomer or homomultimer	True	MA0524.1;MA0524.2;MA0524.3;MA0814.1;MA0814.2;MA0814.3;MA0815.1	MA0524;MA0814;MA0815	Basic helix-span-helix factors (bHSH)	AP-2	Q92754
TFAP2D	TFAP2D	1	ENSG00000008197	gtf_direct	True	Yes	AP-2	Known motif	Monomer or homomultimer	False					
TFAP2E	TFAP2E	1	ENSG00000116819	gtf_direct	True	Yes	AP-2	Known motif	Monomer or homomultimer	True	MA1569.1;MA1569.2	MA1569	Basic helix-span-helix factors (bHSH)	AP-2	Q6VUC0
TFAP4	TFAP4	1	ENSG00000090447	gtf_direct	True	Yes	bHLH	Known motif	Monomer or homomultimer	True	MA0691.1;MA1570.1	MA0691;MA1570	Basic helix-loop-helix factors (bHLH)	bHLH-ZIP	Q01664
TFCP2	TFCP2	1	ENSG00000135457	gtf_direct	True	Yes	Grainyhead	Known motif	Monomer or homomultimer	True	MA1968.1;MA1968.2	MA1968	Grainyhead domain factors	CP2-related factors	Q12800
TFCP2L1	TFCP2L1	1	ENSG00000115112	gtf_direct	True	Yes	Grainyhead	Known motif	Monomer or homomultimer	False					
TFDP1	TFDP1	1	ENSG00000198176	gtf_direct	True	Yes	E2F	Known motif	Obligate heteromer	True	MA1122.1;MA1122.2	MA1122	Fork head/winged helix factors	E2F	Q14186
TFDP2	TFDP2	2	ENSG00000114126	gtf_direct	True	Yes	E2F	Inferred motif	Obligate heteromer	False					
TFDP3	TFDP3	1	ENSG00000183434	gtf_direct	True	Yes	E2F	Inferred motif	Obligate heteromer	False					
TFE3	TFE3	1	ENSG00000068323	gtf_direct	True	Yes	bHLH	Known motif	Monomer or homomultimer	True	MA0831.1;MA0831.2;MA0831.3	MA0831	Basic helix-loop-helix factors (bHLH)	bHLH-ZIP	P19532
TFEB	TFEB	2	ENSG00000112561	gtf_direct	True	Yes	bHLH	Known motif	Monomer or homomultimer	True	MA0692.1;MA0692.2	MA0692	Basic helix-loop-helix factors (bHLH)	bHLH-ZIP	P19484
TFEC	TFEC	1	ENSG00000105967	gtf_direct	True	Yes	bHLH	Known motif	Monomer or homomultimer	True	MA0871.1;MA0871.2;MA0871.3	MA0871	Basic helix-loop-helix factors (bHLH)	bHLH-ZIP	O14948
TGFB1I1	TGFB1I1	1	ENSG00000140682	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
TGIF1	TGIF1	1	ENSG00000177426	gtf_direct	True	Yes	Homeodomain	Known motif	Monomer or homomultimer	True	MA0796.1	MA0796	Homeo domain factors	TALE-type homeo domain factors	Q15583
TGIF2	TGIF2	1	ENSG00000118707	gtf_direct	True	Yes	Homeodomain	Known motif	Monomer or homomultimer	True	MA0797.1	MA0797	Homeo domain factors	TALE-type homeo domain factors	Q9GZN2
TGIF2LX	TGIF2LX	1	ENSG00000153779	gtf_direct	True	Yes	Homeodomain	Known motif	Monomer or homomultimer	True	MA1571.1	MA1571	Homeo domain factors	TALE-type homeo domain factors	Q8IUE1
TGIF2LY	TGIF2LY	1	ENSG00000176679	gtf_direct	True	Yes	Homeodomain	Known motif	Monomer or homomultimer	True	MA1572.1	MA1572	Homeo domain factors	TALE-type homeo domain factors	Q8IUE0
THAP1	THAP1	1	ENSG00000131931	gtf_direct	True	Yes	THAP finger	Known motif	Monomer or homomultimer	True	MA0597.1;MA0597.2;MA0597.3	MA0597	C2CH THAP-type zinc finger factors	THAP-related factors	Q9NVV9
THAP10	THAP10	1	ENSG00000129028	gtf_direct	True	Yes	THAP finger	Likely to be sequence specific TF	Monomer or homomultimer	False					
THAP11	THAP11	1	ENSG00000168286	gtf_direct	True	Yes	THAP finger	Likely to be sequence specific TF	Monomer or homomultimer	True	MA1573.1	MA1573	C2CH THAP-type zinc finger factors	THAP-related factors	Q96EK4
THAP2	THAP2	2	ENSG00000173451	gtf_direct	True	Yes	THAP finger	Likely to be sequence specific TF	Monomer or homomultimer	False					
THAP3	THAP3	1	ENSG00000041988	gtf_direct	True	Yes	THAP finger	Likely to be sequence specific TF	Monomer or homomultimer	False					
THAP4	THAP4	1	ENSG00000176946	gtf_direct	True	Yes	THAP finger	Likely to be sequence specific TF	Monomer or homomultimer	False					
THAP5	THAP5	1	ENSG00000177683	gtf_direct	True	Yes	THAP finger	Likely to be sequence specific TF	Monomer or homomultimer	False					
THAP6	THAP6	1	ENSG00000174796	gtf_direct	True	Yes	THAP finger	Likely to be sequence specific TF	Monomer or homomultimer	False					
THAP7	THAP7	1	ENSG00000184436	gtf_direct	True	Yes	THAP finger	Likely to be sequence specific TF	Monomer or homomultimer	False					
THAP8	THAP8	1	ENSG00000161277	gtf_direct	True	Yes	THAP finger	Likely to be sequence specific TF	Monomer or homomultimer	False					
THAP9	THAP9	1	ENSG00000168152	gtf_direct	True	Yes	THAP finger	Likely to be sequence specific TF	Monomer or homomultimer	False					
THRA	THRA	1	ENSG00000126351	gtf_direct	True	Yes	Nuclear receptor	Known motif	Monomer or homomultimer	True	MA1969.1;MA1969.2	MA1969	Nuclear receptors with C4 zinc fingers	Thyroid hormone receptor-related factors (NR1)	P10827
THRB	THRB	1	ENSG00000151090	gtf_direct	True	Yes	Nuclear receptor	Known motif	Monomer or homomultimer	True	MA1574.1;MA1574.2;MA1575.1;MA1575.2;MA1576.1;MA1576.2	MA1574;MA1575;MA1576	Nuclear receptors with C4 zinc fingers	Thyroid hormone receptor-related factors (NR1)	P10828
THYN1	THYN1	1	ENSG00000151500	gtf_direct	True	Yes	Unknown	Likely to be sequence specific TF	Low specificity DNA-binding protein	False					
TIGD1	TIGD1	1	ENSG00000221944	gtf_direct	True	Yes	CENPB	Known motif	Monomer or homomultimer	False					
TIGD2	TIGD2	1	ENSG00000180346	gtf_direct	True	Yes	CENPB	Inferred motif	Monomer or homomultimer	False					
TIGD3	TIGD3	1	ENSG00000173825	gtf_direct	True	Yes	CENPB	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2599.1	MA2599			Q6B0B8
TIGD4	TIGD4	1	ENSG00000169989	gtf_direct	True	Yes	CENPB	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2561.1	MA2561	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q8IY51
TIGD5	TIGD5	1	ENSG00000179886	gtf_direct	True	Yes	CENPB	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2562.1	MA2562	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q53EQ6
TIGD6	TIGD6	1	ENSG00000164296	gtf_direct	True	Yes	CENPB	Inferred motif	Monomer or homomultimer	False					
TIGD7	TIGD7	1	ENSG00000140993	gtf_direct	True	Yes	CENPB	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2563.1	MA2563	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q6NT04
TLX1	TLX1	1	ENSG00000107807	gtf_direct	True	Yes	Homeodomain	Known motif	Monomer or homomultimer	False					
TLX2	TLX2	1	ENSG00000115297	gtf_direct	True	Yes	Homeodomain	Known motif	Monomer or homomultimer	True	MA1577.1;MA1577.2	MA1577	Homeo domain factors	NK	O43763
TLX3	TLX3	1	ENSG00000164438	gtf_direct	True	Yes	Homeodomain	Known motif	Monomer or homomultimer	True	MA2685.1	MA2685	Homeo domain factors	NK	O43711
TMF1	TMF1	1	ENSG00000144747	gtf_direct	True	Yes	Unknown	Likely to be sequence specific TF	Monomer or homomultimer	False					
TNXB	TNXB	1	ENSG00000168477	gtf_direct	False					False					
TOPORS	TOPORS	1	ENSG00000197579	gtf_direct	True	Yes	Unknown	Known motif	Monomer or homomultimer	False					
TOX	TOX	1	ENSG00000198846	gtf_direct	True	No	HMG/Sox	Unlikely to be sequence specific TF	Low specificity DNA-binding protein	False					
TOX2	TOX2	1	ENSG00000124191	gtf_direct	True	No	HMG/Sox	Unlikely to be sequence specific TF	Low specificity DNA-binding protein	False					
TOX3	TOX3	1	ENSG00000103460	gtf_direct	True	No	HMG/Sox	Unlikely to be sequence specific TF	Low specificity DNA-binding protein	False					
TOX4	TOX4	1	ENSG00000092203	gtf_direct	True	No	HMG/Sox	Unlikely to be sequence specific TF	Low specificity DNA-binding protein	False					
TP53	TP53	1	ENSG00000141510	gtf_direct	True	Yes	p53	Known motif	Monomer or homomultimer	True	MA0106.1;MA0106.2;MA0106.3	MA0106	p53 domain factors	p53-related factors	P04637
TP53BP1	TP53BP1	2	ENSG00000067369	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
TP53BP2	TP53BP2	1	ENSG00000143514	gtf_direct	False					False					
TP63	TP63	1	ENSG00000073282	gtf_direct	True	Yes	p53	Known motif	Monomer or homomultimer	True	MA0525.1;MA0525.2	MA0525	p53 domain factors	p53-related factors	Q9H3D4
TP73	TP73	1	ENSG00000078900	gtf_direct	True	Yes	p53	Known motif	Monomer or homomultimer	True	MA0861.1;MA0861.2	MA0861	p53 domain factors	p53-related factors	O15350
TPI1	TPI1	1	ENSG00000111669	gtf_direct	False					False					
TPRX1	TPRX1	1	ENSG00000178928	gtf_direct	True	Yes	Homeodomain	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2600.1	MA2600	Homeo domain factors	Paired-related HD	Q8N7U7
TRAFD1	TRAFD1	1	ENSG00000135148	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
TRERF1	TRERF1	1	ENSG00000124496	gtf_direct	True	Yes	C2H2 ZF; Myb/SANT	Inferred motif	Monomer or homomultimer	False					
TRIM22	TRIM22	1	ENSG00000132274	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
TRIM25	TRIM25	1	ENSG00000121060	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
TRIM27	TRIM27	1	ENSG00000204713	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Low specificity DNA-binding protein	False					
TRIM28	TRIM28	1	ENSG00000130726	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
TRIM29	TRIM29	2	ENSG00000137699	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
TRPS1	TRPS1	1	ENSG00000104447	gtf_direct	True	Yes	GATA	Known motif	Monomer or homomultimer	True	MA1970.1;MA1970.2	MA1970	Other C4 zinc finger-type factors	C4-GATA-related	Q9UHF7
TSC22D1	TSC22D1	1	ENSG00000102804	gtf_direct	True	Yes	Unknown	Likely to be sequence specific TF	Monomer or homomultimer	False					
TSC22D2	TSC22D2	1	ENSG00000196428	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
TSC22D3	TSC22D3	1	ENSG00000157514	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
TSC22D4	TSC22D4	1	ENSG00000166925	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
TSHZ1	TSHZ1	1	ENSG00000179981	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
TSHZ2	TSHZ2	1	ENSG00000182463	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
TSHZ3	TSHZ3	1	ENSG00000121297	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
TTF1	TTF1	1	ENSG00000125482	gtf_direct	True	Yes	Myb/SANT	Likely to be sequence specific TF	Monomer or homomultimer	False					
TUB	TUB	1	ENSG00000166402	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Low specificity DNA-binding protein	False					
TULP1	TULP1	1	ENSG00000112041	gtf_direct	False					False					
TULP2	TULP2	1	ENSG00000104804	gtf_direct	False					False					
TULP3	TULP3	2	ENSG00000078246	gtf_direct	False					False					
TULP4	TULP4	1	ENSG00000130338	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Low specificity DNA-binding protein	False					
TWIST1	TWIST1	1	ENSG00000122691	gtf_direct	True	Yes	bHLH	Known motif	Monomer or homomultimer	True	MA1123.1;MA1123.2;MA1123.3	MA1123	Basic helix-loop-helix factors (bHLH)	Tal-related	Q15672
TWIST2	TWIST2	1	ENSG00000233608	gtf_direct	True	Yes	bHLH	Known motif	Monomer or homomultimer	False					
UBN1	UBN1	1	ENSG00000118900	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
UBP1	UBP1	1	ENSG00000153560	gtf_direct	True	Yes	Grainyhead	Known motif	Monomer or homomultimer	False					
UBTF	UBTF	1	ENSG00000108312	gtf_direct	True	No	HMG/Sox	Unlikely to be sequence specific TF	Low specificity DNA-binding protein	False					
UNCX	UNCX	1	ENSG00000164853	gtf_direct	True	Yes	Homeodomain	Known motif	Monomer or homomultimer	True	MA0721.1;MA0721.2	MA0721	Homeo domain factors	Paired-related HD factors	A6NJT0
UNKL	UNKL	1	ENSG00000059145	gtf_direct	True	No	CCCH ZF	ssDNA/RNA binding	Not a DNA binding protein	False					
USF1	USF1	1	ENSG00000158773	gtf_direct	True	Yes	bHLH	Known motif	Monomer or homomultimer	True	MA0093.1;MA0093.2;MA0093.3;MA0093.4	MA0093	Basic helix-loop-helix factors (bHLH)	bHLH-ZIP	P22415
USF2	USF2	1	ENSG00000105698	gtf_direct	True	Yes	bHLH	Known motif	Monomer or homomultimer	True	MA0526.1;MA0526.2;MA0526.3;MA0526.4;MA0526.5	MA0526	Basic helix-loop-helix factors (bHLH)	bHLH-ZIP	Q15853
VAV1	VAV1	1	ENSG00000141968	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
VAX1	VAX1	1	ENSG00000148704	gtf_direct	True	Yes	Homeodomain	Known motif	Monomer or homomultimer	True	MA0722.1;MA0722.2	MA0722	Homeo domain factors	NK	Q5SQQ9
VAX2	VAX2	1	ENSG00000116035	gtf_direct	True	Yes	Homeodomain	Known motif	Monomer or homomultimer	True	MA0723.1;MA0723.2;MA0723.3	MA0723	Homeo domain factors	NK	Q9UIW0
VDR	VDR	1	ENSG00000111424	gtf_direct	True	Yes	Nuclear receptor	Known motif	Monomer or homomultimer	True	MA0693.2	MA0693	Nuclear receptors with C4 zinc fingers	Thyroid hormone receptor-related factors (NR1)	P11473
VENTX	VENTX	1	ENSG00000151650	gtf_direct	True	Yes	Homeodomain	Known motif	Monomer or homomultimer	True	MA0724.1	MA0724	Homeo domain factors	NK	O95231
VEZF1	VEZF1	1	ENSG00000136451	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1578.1;MA1578.2	MA1578	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q14119
VPS72	VPS72	1	ENSG00000163159	gtf_direct	True	No	Unknown	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
VSX1	VSX1	1	ENSG00000100987	gtf_direct	True	Yes	Homeodomain	Known motif	Monomer or homomultimer	True	MA0725.1;MA0725.2	MA0725	Homeo domain factors	Paired-related HD factors	Q9NZR4
VSX2	VSX2	1	ENSG00000119614	gtf_direct	True	Yes	Homeodomain	Known motif	Monomer or homomultimer	True	MA0726.1;MA0726.2	MA0726	Homeo domain factors	Paired-related HD factors	P58304
VTN	VTN	1	ENSG00000109072	gtf_direct	False					False					
WDHD1	WDHD1	1	ENSG00000198554	gtf_direct	True	No	HMG/Sox	Unlikely to be sequence specific TF	Low specificity DNA-binding protein	False					
WDR82	WDR82	1	ENSG00000164091	gtf_direct	False					False					
WHSC1	NSD2	1	ENSG00000109685	hgnc_alias	True	No	HMG/Sox	Unlikely to be sequence specific TF	Low specificity DNA-binding protein	False					
WIZ	WIZ	1	ENSG00000011451	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
WNK1	WNK1	1	ENSG00000060237	gtf_direct	False					False					
WT1	WT1	1	ENSG00000184937	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
